#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20
1.2641 -6.1196 0.0 -8.0333 0.0 -5.3832 0.0 -12.0167 0.0 -11.0682 0.0 -5.8669 0.0 -12.186 0.0 -6.9053 0.0 -7.7339 0.0 -12.645 0.0 -5.8198 0.0 -8.7177 0.0 -6.5116 0.0 -8.977 0.0 -11.8812 0.0 -6.1981 0.0 -11.2165 0.0 -5.8782 0.0 -9.9823 0.0 -11.6417 0.0
1.2684 -6.1054 0.0 -7.4193 0.0 -5.3815 0.0 -11.3103 0.0 -11.168 0.0 -5.8678 0.0 -11.4594 0.0 -6.6464 0.0 -7.3717 0.0 -12.7419 0.0 -5.8065 0.0 -8.0422 0.0 -6.5043 0.0 -8.4567 0.0 -12.0312 0.0 -6.185 0.0 -10.5521 0.0 -5.6716 0.0 -9.4738 0.0 -11.7124 0.0
1.2726 -6.1224 0.0 -6.88 0.0 -5.3967 0.0 -10.5543 0.0 -11.2691 0.0 -5.8069 0.0 -10.7968 0.0 -6.5109 0.0 -6.7377 0.0 -12.7673 0.0 -5.8208 0.0 -7.4442 0.0 -6.5212 0.0 -7.9033 0.0 -12.1482 0.0 -6.119 0.0 -9.9493 0.0 -5.5669 0.0 -8.6175 0.0 -11.737 0.0
1.2769 -6.1677 0.0 -6.4795 0.0 -5.4215 0.0 -9.9973 0.0 -11.3014 0.0 -5.7057 0.0 -10.1662 0.0 -6.4469 0.0 -6.2022 0.0 -12.7277 0.0 -5.8641 0.0 -6.9998 0.0 -6.5476 0.0 -7.5083 0.0 -12.1904 0.0 -6.0163 0.0 -9.3753 0.0 -5.518 0.0 -7.8718 0.0 -11.687 0.0
1.2812 -6.1812 0.0 -6.2217 0.0 -5.4259 0.0 -9.0738 0.0 -11.2358 0.0 -5.5847 0.0 -9.5591 0.0 -6.4306 0.0 -5.8036 0.0 -12.5856 0.0 -5.8781 0.0 -6.7135 0.0 -6.5566 0.0 -6.8303 0.0 -12.1211 0.0 -5.8912 0.0 -8.8271 0.0 -5.5044 0.0 -7.3136 0.0 -11.556 0.0
1.2855 -6.1667 0.0 -6.0702 0.0 -5.4158 0.0 -8.3039 0.0 -11.0768 0.0 -5.4525 0.0 -8.7194 0.0 -6.4372 0.0 -5.5758 0.0 -12.2097 0.0 -5.8581 0.0 -6.5437 0.0 -6.5348 0.0 -6.2656 0.0 -11.9406 0.0 -5.7544 0.0 -8.0553 0.0 -5.5153 0.0 -6.9889 0.0 -11.2123 0.0
1.2898 -6.1192 0.0 -5.9879 0.0 -5.3544 0.0 -7.7466 0.0 -10.8034 0.0 -5.333 0.0 -7.9848 0.0 -6.4638 0.0 -5.4389 0.0 -11.7446 0.0 -5.8145 0.0 -6.4539 0.0 -6.4755 0.0 -5.859 0.0 -11.649 0.0 -5.6278 0.0 -7.3908 0.0 -5.5355 0.0 -6.7897 0.0 -10.782 0.0
1.2941 -6.037 0.0 -5.9547 0.0 -5.2644 0.0 -7.3783 0.0 -10.3289 0.0 -5.2352 0.0 -7.4542 0.0 -6.495 0.0 -5.3617 0.0 -11.1949 0.0 -5.7403 0.0 -6.416 0.0 -6.366 0.0 -5.5892 0.0 -11.1346 0.0 -5.5285 0.0 -6.9105 0.0 -5.5625 0.0 -6.6776 0.0 -10.2826 0.0
1.2984 -5.9281 0.0 -5.9547 0.0 -5.1507 0.0 -7.1449 0.0 -9.7668 0.0 -5.1686 0.0 -7.1002 0.0 -6.5071 0.0 -5.3216 0.0 -10.5915 0.0 -5.6341 0.0 -6.4144 0.0 -6.2391 0.0 -5.4216 0.0 -10.5199 0.0 -5.4602 0.0 -6.589 0.0 -5.5678 0.0 -6.6189 0.0 -9.7352 0.0
1.3026 -5.7992 0.0 -5.9859 0.0 -5.03 0.0 -7.0115 0.0 -9.2412 0.0 -5.135 0.0 -6.8796 0.0 -6.4894 0.0 -5.3099 0.0 -9.9859 0.0 -5.5096 0.0 -6.443 0.0 -6.1012 0.0 -5.3249 0.0 -9.942 0.0 -5.4248 0.0 -6.3898 0.0 -5.5606 0.0 -6.5997 0.0 -9.1837 0.0
1.3069 -5.6684 0.0 -6.0218 0.0 -4.9218 0.0 -6.9309 0.0 -8.7403 0.0 -5.1016 0.0 -6.761 0.0 -6.4328 0.0 -5.3194 0.0 -9.4228 0.0 -5.3835 0.0 -6.4863 0.0 -5.9775 0.0 -5.2637 0.0 -9.3896 0.0 -5.3889 0.0 -6.2817 0.0 -5.507 0.0 -6.6072 0.0 -8.6818 0.0
1.3112 -5.5617 0.0 -6.0315 0.0 -4.8373 0.0 -6.9218 0.0 -8.2602 0.0 -5.0486 0.0 -6.673 0.0 -6.3275 0.0 -5.3413 0.0 -8.2679 0.0 -5.2793 0.0 -6.4986 0.0 -5.8759 0.0 -5.2609 0.0 -8.8559 0.0 -5.3289 0.0 -6.2009 0.0 -5.4172 0.0 -6.633 0.0 -7.6385 0.0
1.3155 -5.4702 0.0 -6.0315 0.0 -4.7924 0.0 -6.9319 0.0 -7.3644 0.0 -4.9577 0.0 -6.6654 0.0 -6.208 0.0 -5.3814 0.0 -7.3873 0.0 -5.1928 0.0 -6.4938 0.0 -5.8151 0.0 -5.2712 0.0 -7.8576 0.0 -5.2367 0.0 -6.1944 0.0 -5.3122 0.0 -6.6798 0.0 -6.8478 0.0
1.3198 -5.4453 0.0 -5.9986 0.0 -4.7654 0.0 -6.9446 0.0 -6.5801 0.0 -4.8843 0.0 -6.6786 0.0 -6.0745 0.0 -5.3926 0.0 -6.8086 0.0 -5.1647 0.0 -6.4617 0.0 -5.7797 0.0 -5.285 0.0 -6.9819 0.0 -5.1551 0.0 -6.2088 0.0 -5.1904 0.0 -6.6947 0.0 -6.3306 0.0
1.3241 -5.4065 0.0 -5.9341 0.0 -4.7171 0.0 -6.9705 0.0 -6.0598 0.0 -4.8247 0.0 -6.7017 0.0 -5.9531 0.0 -5.3826 0.0 -6.4316 0.0 -5.1308 0.0 -6.3867 0.0 -5.7215 0.0 -5.3128 0.0 -6.3957 0.0 -5.0942 0.0 -6.2221 0.0 -5.094 0.0 -6.6807 0.0 -5.993 0.0
1.3283 -5.3333 0.0 -5.8362 0.0 -4.6422 0.0 -6.9985 0.0 -5.7715 0.0 -4.7837 0.0 -6.7302 0.0 -5.8723 0.0 -5.3422 0.0 -6.1932 0.0 -5.0616 0.0 -6.2899 0.0 -5.6257 0.0 -5.334 0.0 -6.0688 0.0 -5.0447 0.0 -6.253 0.0 -5.0347 0.0 -6.6271 0.0 -5.7806 0.0
1.3326 -5.2309 0.0 -5.7112 0.0 -4.5434 0.0 -7.0059 0.0 -5.5779 0.0 -4.7476 0.0 -6.7569 0.0 -5.8319 0.0 -5.2786 0.0 -6.0465 0.0 -4.9669 0.0 -6.1549 0.0 -5.5059 0.0 -5.3432 0.0 -5.8504 0.0 -5.0074 0.0 -6.278 0.0 -5.0054 0.0 -6.5563 0.0 -5.6512 0.0
1.3369 -5.1378 0.0 -5.5752 0.0 -4.4794 0.0 -6.9969 0.0 -5.4613 0.0 -4.7056 0.0 -6.7537 0.0 -5.7916 0.0 -5.1892 0.0 -5.9417 0.0 -4.8773 0.0 -6.0058 0.0 -5.4259 0.0 -5.328 0.0 -5.7169 0.0 -4.9703 0.0 -6.2834 0.0 -4.9658 0.0 -6.4556 0.0 -5.5551 0.0
1.3412 -5.0619 0.0 -5.4978 0.0 -4.4271 0.0 -6.9306 0.0 -5.387 0.0 -4.6721 0.0 -6.7363 0.0 -5.684 0.0 -5.0918 0.0 -5.8862 0.0 -4.8105 0.0 -5.9147 0.0 -5.3592 0.0 -5.2766 0.0 -5.6349 0.0 -4.9345 0.0 -6.2717 0.0 -4.8627 0.0 -6.3308 0.0 -5.5064 0.0
1.3455 -5.0103 0.0 -5.4659 0.0 -4.3886 0.0 -6.8271 0.0 -5.3392 0.0 -4.6449 0.0 -6.6776 0.0 -5.567 0.0 -5.0048 0.0 -5.8669 0.0 -4.7604 0.0 -5.8746 0.0 -5.3065 0.0 -5.2006 0.0 -5.583 0.0 -4.8984 0.0 -6.2119 0.0 -4.7535 0.0 -6.2007 0.0 -5.4886 0.0
1.3498 -4.9688 0.0 -5.441 0.0 -4.3591 0.0 -6.7198 0.0 -5.3054 0.0 -4.5941 0.0 -6.5821 0.0 -5.4533 0.0 -4.9734 0.0 -5.8561 0.0 -4.7258 0.0 -5.8469 0.0 -5.2689 0.0 -5.1029 0.0 -5.5452 0.0 -4.8528 0.0 -6.1183 0.0 -4.6563 0.0 -6.1313 0.0 -5.4797 0.0
1.3541 -4.9388 0.0 -5.3712 0.0 -4.328 0.0 -6.6051 0.0 -5.3164 0.0 -4.5576 0.0 -6.4703 0.0 -5.3624 0.0 -4.9551 0.0 -5.8596 0.0 -4.6895 0.0 -5.7792 0.0 -5.2315 0.0 -5.0266 0.0 -5.5553 0.0 -4.8075 0.0 -6.013 0.0 -4.5793 0.0 -6.1031 0.0 -5.48 0.0
1.3583 -4.8995 0.0 -5.2607 0.0 -4.2978 0.0 -6.5335 0.0 -5.3277 0.0 -4.5077 0.0 -6.3595 0.0 -5.2918 0.0 -4.8977 0.0 -5.8683 0.0 -4.6548 0.0 -5.663 0.0 -5.1963 0.0 -5.0034 0.0 -5.5724 0.0 -4.7528 0.0 -5.9131 0.0 -4.5213 0.0 -6.0556 0.0 -5.4852 0.0
1.3626 -4.8725 0.0 -5.1393 0.0 -4.2708 0.0 -6.5077 0.0 -5.3409 0.0 -4.473 0.0 -6.2994 0.0 -5.2437 0.0 -4.7929 0.0 -5.8813 0.0 -4.6311 0.0 -5.5361 0.0 -5.1634 0.0 -5.0057 0.0 -5.5822 0.0 -4.7153 0.0 -5.8627 0.0 -4.4792 0.0 -5.9469 0.0 -5.505 0.0
1.3669 -4.8354 0.0 -5.0185 0.0 -4.2358 0.0 -6.4313 0.0 -5.3588 0.0 -4.4286 0.0 -6.2803 0.0 -5.207 0.0 -4.6653 0.0 -5.9191 0.0 -4.5942 0.0 -5.4067 0.0 -5.1178 0.0 -4.9356 0.0 -5.5998 0.0 -4.6645 0.0 -5.8535 0.0 -4.4428 0.0 -5.8052 0.0 -5.5423 0.0
1.3712 -4.795 0.0 -4.934 0.0 -4.1992 0.0 -6.3044 0.0 -5.383 0.0 -4.3875 0.0 -6.2196 0.0 -5.1706 0.0 -4.5492 0.0 -5.9263 0.0 -4.5587 0.0 -5.3152 0.0 -5.0739 0.0 -4.8275 0.0 -5.6243 0.0 -4.6238 0.0 -5.7886 0.0 -4.4202 0.0 -5.6649 0.0 -5.5468 0.0
1.3755 -4.7487 0.0 -4.8827 0.0 -4.1554 0.0 -6.1574 0.0 -5.3953 0.0 -4.3611 0.0 -6.0844 0.0 -5.1321 0.0 -4.4477 0.0 -5.9078 0.0 -4.5138 0.0 -5.2605 0.0 -5.0162 0.0 -4.7109 0.0 -5.6385 0.0 -4.588 0.0 -5.6584 0.0 -4.3863 0.0 -5.5387 0.0 -5.5208 0.0
1.3798 -4.7066 0.0 -4.8456 0.0 -4.1281 0.0 -6.0055 0.0 -5.374 0.0 -4.3238 0.0 -5.9461 0.0 -5.0998 0.0 -4.3718 0.0 -5.8712 0.0 -4.474 0.0 -5.2213 0.0 -4.9797 0.0 -4.5901 0.0 -5.6238 0.0 -4.5516 0.0 -5.5246 0.0 -4.3618 0.0 -5.4451 0.0 -5.491 0.0
1.3841 -4.6703 0.0 -4.8152 0.0 -4.0897 0.0 -5.8655 0.0 -5.325 0.0 -4.2826 0.0 -5.8029 0.0 -5.0633 0.0 -4.3277 0.0 -5.8117 0.0 -4.4392 0.0 -5.1854 0.0 -4.9351 0.0 -4.4804 0.0 -5.5726 0.0 -4.5034 0.0 -5.3944 0.0 -4.3294 0.0 -5.3887 0.0 -5.4391 0.0
1.3883 -4.6275 0.0 -4.7811 0.0 -4.0564 0.0 -5.751 0.0 -5.2701 0.0 -4.2345 0.0 -5.6661 0.0 -5.0255 0.0 -4.3002 0.0 -5.7735 0.0 -4.3988 0.0 -5.1532 0.0 -4.8901 0.0 -4.389 0.0 -5.5174 0.0 -4.4572 0.0 -5.2686 0.0 -4.2994 0.0 -5.3485 0.0 -5.4071 0.0
1.3926 -4.5905 0.0 -4.7499 0.0 -4.0264 0.0 -5.6704 0.0 -5.2584 0.0 -4.1889 0.0 -5.5561 0.0 -4.9819 0.0 -4.2717 0.0 -5.7632 0.0 -4.3641 0.0 -5.1175 0.0 -4.854 0.0 -4.3258 0.0 -5.4844 0.0 -4.4074 0.0 -5.1656 0.0 -4.2657 0.0 -5.3189 0.0 -5.4175 0.0
1.3969 -4.5585 0.0 -4.7226 0.0 -3.993 0.0 -5.6112 0.0 -5.2984 0.0 -4.1439 0.0 -5.4791 0.0 -4.9484 0.0 -4.2423 0.0 -5.7854 0.0 -4.3337 0.0 -5.0871 0.0 -4.8078 0.0 -4.2774 0.0 -5.5168 0.0 -4.3601 0.0 -5.0882 0.0 -4.2341 0.0 -5.2824 0.0 -5.4356 0.0
1.4012 -4.5042 0.0 -4.6861 0.0 -3.9451 0.0 -5.5731 0.0 -5.2807 0.0 -4.0975 0.0 -5.4216 0.0 -4.9116 0.0 -4.2153 0.0 -5.7387 0.0 -4.2792 0.0 -5.0487 0.0 -4.7465 0.0 -4.247 0.0 -5.5099 0.0 -4.3135 0.0 -5.0343 0.0 -4.207 0.0 -5.2437 0.0 -5.3824 0.0
1.4055 -4.4539 0.0 -4.6563 0.0 -3.9034 0.0 -5.5378 0.0 -5.2268 0.0 -4.0622 0.0 -5.3832 0.0 -4.8654 0.0 -4.1873 0.0 -5.6208 0.0 -4.235 0.0 -5.018 0.0 -4.6926 0.0 -4.2244 0.0 -5.4629 0.0 -4.2726 0.0 -4.9993 0.0 -4.1662 0.0 -5.2135 0.0 -5.2715 0.0
1.4098 -4.3985 0.0 -4.6173 0.0 -3.8592 0.0 -5.4968 0.0 -5.1125 0.0 -4.0381 0.0 -5.3514 0.0 -4.824 0.0 -4.1536 0.0 -5.4755 0.0 -4.1855 0.0 -4.9737 0.0 -4.6363 0.0 -4.1935 0.0 -5.3476 0.0 -4.2499 0.0 -4.9724 0.0 -4.1336 0.0 -5.1752 0.0 -5.1304 0.0
1.4141 -4.3526 0.0 -4.5874 0.0 -3.8212 0.0 -5.4611 0.0 -4.971 0.0 -4.0131 0.0 -5.3119 0.0 -4.7812 0.0 -4.1227 0.0 -5.3183 0.0 -4.1411 0.0 -4.9406 0.0 -4.5874 0.0 -4.1668 0.0 -5.2074 0.0 -4.2196 0.0 -4.936 0.0 -4.0939 0.0 -5.139 0.0 -4.9792 0.0
1.4183 -4.3038 0.0 -4.5533 0.0 -3.7814 0.0 -5.4241 0.0 -4.8254 0.0 -3.993 0.0 -5.2791 0.0 -4.7078 0.0 -4.0865 0.0 -5.1312 0.0 -4.0982 0.0 -4.9029 0.0 -4.5384 0.0 -4.1402 0.0 -5.0541 0.0 -4.2031 0.0 -4.906 0.0 -4.0391 0.0 -5.0974 0.0 -4.8039 0.0
1.4226 -4.2616 0.0 -4.5121 0.0 -3.7403 0.0 -5.3854 0.0 -4.6793 0.0 -3.96 0.0 -5.2453 0.0 -4.6532 0.0 -4.0638 0.0 -4.9997 0.0 -4.0574 0.0 -4.8623 0.0 -4.4928 0.0 -4.1114 0.0 -4.9054 0.0 -4.1662 0.0 -4.8695 0.0 -3.9911 0.0 -5.0662 0.0 -4.6782 0.0
1.4269 -4.2307 0.0 -4.4691 0.0 -3.7233 0.0 -5.3469 0.0 -4.5345 0.0 -3.9035 0.0 -5.2029 0.0 -4.5991 0.0 -4.0314 0.0 -4.8959 0.0 -4.0241 0.0 -4.8162 0.0 -4.4682 0.0 -4.0786 0.0 -4.7538 0.0 -4.1099 0.0 -4.8344 0.0 -3.9434 0.0 -5.0283 0.0 -4.5771 0.0
1.4312 -4.2064 0.0 -4.4293 0.0 -3.6958 0.0 -5.2991 0.0 -4.4369 0.0 -3.8272 0.0 -5.1696 0.0 -4.5457 0.0 -4.0007 0.0 -4.8106 0.0 -4.0039 0.0 -4.7646 0.0 -4.4392 0.0 -4.0445 0.0 -4.6553 0.0 -4.0274 0.0 -4.7958 0.0 -3.901 0.0 -4.9807 0.0 -4.4992 0.0
1.4355 -4.1786 0.0 -4.3644 0.0 -3.6835 0.0 -5.2702 0.0 -4.3695 0.0 -3.7123 0.0 -5.1229 0.0 -4.5005 0.0 -3.9619 0.0 -4.7494 0.0 -3.9738 0.0 -4.6977 0.0 -4.4194 0.0 -4.0225 0.0 -4.584 0.0 -3.9111 0.0 -4.7603 0.0 -3.862 0.0 -4.9231 0.0 -4.4406 0.0
1.4398 -4.165 0.0 -4.3138 0.0 -3.6587 0.0 -5.2293 0.0 -4.3157 0.0 -3.581 0.0 -5.0956 0.0 -4.4584 0.0 -3.9208 0.0 -4.7046 0.0 -3.9637 0.0 -4.6356 0.0 -4.3894 0.0 -3.9872 0.0 -4.5257 0.0 -3.7699 0.0 -4.7382 0.0 -3.8257 0.0 -4.8693 0.0 -4.3935 0.0
1.444 -4.1272 0.0 -4.2622 0.0 -3.6189 0.0 -5.1751 0.0 -4.2766 0.0 -3.4407 0.0 -5.0585 0.0 -4.4232 0.0 -3.8633 0.0 -4.671 0.0 -3.9268 0.0 -4.5812 0.0 -4.3425 0.0 -3.9528 0.0 -4.4851 0.0 -3.6209 0.0 -4.6991 0.0 -3.7936 0.0 -4.7972 0.0 -4.3672 0.0
1.4483 -4.0647 0.0 -4.2154 0.0 -3.5608 0.0 -5.1039 0.0 -4.2482 0.0 -3.2928 0.0 -5.0093 0.0 -4.4011 0.0 -3.818 0.0 -4.6416 0.0 -3.8733 0.0 -4.5339 0.0 -4.2725 0.0 -3.9088 0.0 -4.4555 0.0 -3.4664 0.0 -4.6533 0.0 -3.7698 0.0 -4.7335 0.0 -4.3419 0.0
1.4526 -3.9853 0.0 -4.1745 0.0 -3.4786 0.0 -5.0337 0.0 -4.222 0.0 -3.1645 0.0 -4.9474 0.0 -4.3711 0.0 -3.772 0.0 -4.6068 0.0 -3.7963 0.0 -4.4873 0.0 -4.1779 0.0 -3.8586 0.0 -4.4258 0.0 -3.3312 0.0 -4.6001 0.0 -3.7496 0.0 -4.6764 0.0 -4.2996 0.0
1.4569 -3.8638 0.0 -4.1359 0.0 -3.359 0.0 -4.9553 0.0 -4.1864 0.0 -3.071 0.0 -4.8812 0.0 -4.357 0.0 -3.7346 0.0 -4.5742 0.0 -3.6753 0.0 -4.4477 0.0 -4.0351 0.0 -3.8077 0.0 -4.3875 0.0 -3.2354 0.0 -4.5408 0.0 -3.7352 0.0 -4.6287 0.0 -4.2662 0.0
1.4612 -3.7303 0.0 -4.1053 0.0 -3.2244 0.0 -4.8919 0.0 -4.1594 0.0 -2.977 0.0 -4.8064 0.0 -4.3201 0.0 -3.695 0.0 -4.5345 0.0 -3.5483 0.0 -4.4143 0.0 -3.88 0.0 -3.7633 0.0 -4.3621 0.0 -3.1362 0.0 -4.4691 0.0 -3.7008 0.0 -4.5807 0.0 -4.2428 0.0
1.4655 -3.5853 0.0 -4.0857 0.0 -3.0848 0.0 -4.8297 0.0 -4.1281 0.0 -2.8969 0.0 -4.7461 0.0 -4.2648 0.0 -3.6582 0.0 -4.5011 0.0 -3.4108 0.0 -4.3926 0.0 -3.7159 0.0 -3.7224 0.0 -4.3231 0.0 -3.0496 0.0 -4.419 0.0 -3.6553 0.0 -4.5403 0.0 -4.2005 0.0
1.4698 -3.4357 0.0 -4.0622 0.0 -2.9633 0.0 -4.7831 0.0 -4.0945 0.0 -2.8724 0.0 -4.6874 0.0 -4.1864 0.0 -3.6327 0.0 -4.4674 0.0 -3.2653 0.0 -4.3644 0.0 -3.5672 0.0 -3.6869 0.0 -4.2961 0.0 -3.0266 0.0 -4.3622 0.0 -3.5853 0.0 -4.5031 0.0 -4.1725 0.0
1.474 -3.3058 0.0 -4.0432 0.0 -2.8677 0.0 -4.7363 0.0 -4.063 0.0 -2.9952 0.0 -4.6423 0.0 -4.0676 0.0 -3.6164 0.0 -4.4288 0.0 -3.1416 0.0 -4.3501 0.0 -3.4534 0.0 -3.6514 0.0 -4.2524 0.0 -3.1547 0.0 -4.3228 0.0 -3.4797 0.0 -4.4856 0.0 -4.1362 0.0
1.4783 -3.207 0.0 -4.0105 0.0 -2.7798 0.0 -4.6957 0.0 -4.0248 0.0 -3.2623 0.0 -4.599 0.0 -3.9314 0.0 -3.5937 0.0 -4.3974 0.0 -3.0495 0.0 -4.3154 0.0 -3.3529 0.0 -3.6204 0.0 -4.2165 0.0 -3.4332 0.0 -4.2791 0.0 -3.3676 0.0 -4.4598 0.0 -4.1089 0.0
1.4826 -3.1127 0.0 -3.9602 0.0 -2.7059 0.0 -4.6656 0.0 -4.0018 0.0 -3.6255 0.0 -4.5586 0.0 -3.7884 0.0 -3.5808 0.0 -4.3652 0.0 -2.9584 0.0 -4.2577 0.0 -3.2626 0.0 -3.5952 0.0 -4.1964 0.0 -3.8092 0.0 -4.2411 0.0 -3.2439 0.0 -4.4427 0.0 -4.0831 0.0
1.4869 -3.027 0.0 -3.889 0.0 -2.6551 0.0 -4.6445 0.0 -3.9731 0.0 -4.1587 0.0 -4.525 0.0 -3.6316 0.0 -3.5505 0.0 -4.3202 0.0 -2.8745 0.0 -4.1817 0.0 -3.2019 0.0 -3.5766 0.0 -4.1673 0.0 -4.3713 0.0 -4.21 0.0 -3.1086 0.0 -4.4044 0.0 -4.0411 0.0
1.4912 -3.0037 0.0 -3.7824 0.0 -2.6718 0.0 -4.6195 0.0 -3.9334 0.0 -5.1373 0.0 -4.5023 0.0 -3.4882 0.0 -3.5007 0.0 -4.2578 0.0 -2.8538 0.0 -4.0698 0.0 -3.2193 0.0 -3.5555 0.0 -4.1161 0.0 -5.3722 0.0 -4.1887 0.0 -2.9871 0.0 -4.3543 0.0 -3.9847 0.0
1.4955 -3.1268 0.0 -3.6563 0.0 -2.8213 0.0 -4.6002 0.0 -3.8827 0.0 -6.9298 0.0 -4.47 0.0 -3.3754 0.0 -3.4448 0.0 -4.2017 0.0 -2.9716 0.0 -3.9355 0.0 -3.3981 0.0 -3.5408 0.0 -4.0715 0.0 -7.2659 0.0 -4.1676 0.0 -2.8904 0.0 -4.2813 0.0 -3.9341 0.0
1.4997 -3.3971 0.0 -3.5263 0.0 -3.0987 0.0 -4.5586 0.0 -3.8316 0.0 -10.0073 0.0 -4.4539 0.0 -3.2775 0.0 -3.3592 0.0 -4.138 0.0 -3.2323 0.0 -3.793 0.0 -3.726 0.0 -3.5146 0.0 -4.0222 0.0 -10.5023 0.0 -4.1466 0.0 -2.8054 0.0 -4.175 0.0 -3.8771 0.0
1.504 -3.7588 0.0 -3.3771 0.0 -3.5031 0.0 -4.513 0.0 -3.7748 0.0 -14.734 0.0 -4.4273 0.0 -3.1956 0.0 -3.2513 0.0 -4.091 0.0 -3.578 0.0 -3.633 0.0 -4.1993 0.0 -3.4697 0.0 -3.9615 0.0 -15.4591 0.0 -4.1145 0.0 -2.7347 0.0 -4.0406 0.0 -3.826 0.0
1.5083 -4.2942 0.0 -3.2316 0.0 -4.0897 0.0 -4.4397 0.0 -3.7316 0.0 -21.3253 0.0 -4.3781 0.0 -3.1576 0.0 -3.1366 0.0 -4.043 0.0 -4.0812 0.0 -3.4801 0.0 -4.908 0.0 -3.4086 0.0 -3.9187 0.0 -22.3178 0.0 -4.0721 0.0 -2.7022 0.0 -3.903 0.0 -3.7844 0.0
1.5126 -5.2148 0.0 -3.1346 0.0 -5.2494 0.0 -4.3299 0.0 -3.685 0.0 -30.0279 0.0 -4.3035 0.0 -3.2333 0.0 -3.0008 0.0 -4.006 0.0 -4.967 0.0 -3.3749 0.0 -6.289 0.0 -3.3235 0.0 -3.8696 0.0 -31.4868 0.0 -4.0041 0.0 -2.7682 0.0 -3.7323 0.0 -3.7474 0.0
1.5169 -6.9081 0.0 -3.0446 0.0 -7.3682 0.0 -4.1945 0.0 -3.6505 0.0 -37.7119 0.0 -4.2035 0.0 -3.4717 0.0 -2.8763 0.0 -3.9683 0.0 -6.5794 0.0 -3.2789 0.0 -8.7958 0.0 -3.2156 0.0 -3.8357 0.0 -39.5876 0.0 -3.9033 0.0 -2.9703 0.0 -3.5772 0.0 -3.7164 0.0
1.5212 -9.8116 0.0 -2.9669 0.0 -10.8086 0.0 -4.0532 0.0 -3.6242 0.0 -43.9278 0.0 -4.0718 0.0 -3.8084 0.0 -2.7936 0.0 -3.9356 0.0 -9.3582 0.0 -3.1949 0.0 -12.8651 0.0 -3.1068 0.0 -3.8026 0.0 -46.0519 0.0 -3.7776 0.0 -3.2512 0.0 -3.4729 0.0 -3.6847 0.0
1.5255 -14.6239 0.0 -2.9233 0.0 -15.8176 0.0 -3.8816 0.0 -3.5937 0.0 -47.5607 0.0 -3.9338 0.0 -4.2682 0.0 -2.7155 0.0 -3.9056 0.0 -13.93 0.0 -3.148 0.0 -18.7584 0.0 -2.969 0.0 -3.7691 0.0 -49.8949 0.0 -3.6583 0.0 -3.6477 0.0 -3.3773 0.0 -3.653 0.0
1.5297 -21.9308 0.0 -2.9648 0.0 -22.1593 0.0 -3.7254 0.0 -3.5644 0.0 -48.4066 0.0 -3.7511 0.0 -4.9609 0.0 -2.644 0.0 -3.8869 0.0 -20.8592 0.0 -3.1946 0.0 -26.304 0.0 -2.8458 0.0 -3.7404 0.0 -50.6453 0.0 -3.4863 0.0 -4.233 0.0 -3.2908 0.0 -3.6371 0.0
1.534 -29.931 0.0 -3.1505 0.0 -29.2602 0.0 -3.6233 0.0 -3.5487 0.0 -46.2946 0.0 -3.6066 0.0 -6.6064 0.0 -2.5968 0.0 -3.8641 0.0 -28.4691 0.0 -3.3922 0.0 -34.7216 0.0 -2.7639 0.0 -3.7275 0.0 -48.5855 0.0 -3.3556 0.0 -5.6358 0.0 -3.2349 0.0 -3.6154 0.0
1.5383 -37.8277 0.0 -3.448 0.0 -36.1047 0.0 -3.525 0.0 -3.5285 0.0 -42.223 0.0 -3.5034 0.0 -9.414 0.0 -2.6086 0.0 -3.8436 0.0 -36.0988 0.0 -3.7129 0.0 -42.8887 0.0 -2.688 0.0 -3.7005 0.0 -44.3469 0.0 -3.2561 0.0 -8.0599 0.0 -3.2524 0.0 -3.6005 0.0
1.5426 -44.5114 0.0 -3.8537 0.0 -41.6068 0.0 -3.442 0.0 -3.5133 0.0 -36.9905 0.0 -3.407 0.0 -13.8707 0.0 -2.7417 0.0 -3.8262 0.0 -42.3535 0.0 -4.1572 0.0 -49.4195 0.0 -2.6191 0.0 -3.6831 0.0 -38.9147 0.0 -3.1676 0.0 -11.8575 0.0 -3.4139 0.0 -3.5805 0.0
1.5469 -48.7961 0.0 -4.5496 0.0 -44.4643 0.0 -3.3829 0.0 -3.49 0.0 -31.4259 0.0 -3.3228 0.0 -20.0654 0.0 -3.0137 0.0 -3.7926 0.0 -46.5772 0.0 -4.8882 0.0 -53.018 0.0 -2.5718 0.0 -3.6658 0.0 -33.0971 0.0 -3.0865 0.0 -17.1934 0.0 -3.7558 0.0 -3.544 0.0
