#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
4.0665 -10.2454 114.3577 4.8624 177.521 2.0654 114.6152 36.1736 132.9296 104.457 172.1116 -3.2076 95.2862 0.8041 137.0904 -3.5977 148.2976 0.2219 170.3226 4.9617 157.6798 -4.3577 107.7244 47.1435 128.7166 -3.1515 124.3078 30.1033 123.8986 1.2647 160.0409 -2.1649 149.1866 -0.8628 136.5197 5.6243 169.729 0.9729 134.4945 23.5548 188.1549 -4.3962 103.1461 46.5069 128.7713 -2.9797 130.2606 30.4336 119.5434 -1.0229 148.9125 -1.8238 152.011 -0.4501 142.6756 5.5548 167.5489 1.2889 139.3859 20.3035 190.7005 -3.5722 119.4432 34.8646 181.4122 -4.0622 110.7997 28.4655 132.7871 1.4727 168.3195 -7.3448 92.43 -3.5761 127.1277 2.0443 147.9577 2.3944 167.6712 93.7269 167.1073 -10.9201 107.7305 -4.3952 107.9318 2.808 122.3047 35.8632 125.0012 89.7588 171.9188 1.2491 149.3389 3.6424 140.3353 0.8616 172.29 -3.7547 132.3338 7.5224 182.5885 -4.4353 107.796 51.2381 118.7892 -3.5938 124.4488 30.5887 126.3407 0.8562 160.0381 -1.7803 149.1699 -3.1744 136.4377 3.3824 169.4619 0.965 134.4862 15.0462 185.9041
4.0708 -12.8682 113.6139 5.4034 177.4858 1.6678 115.3594 43.8117 134.7033 107.0859 172.9929 -3.136 95.4813 1.9177 137.123 -3.4289 148.2986 0.0545 170.2873 5.8943 157.6342 -4.2607 107.9613 52.2473 132.3661 -3.3459 124.2018 39.178 124.7624 1.253 160.0737 -3.4768 148.9085 -0.5854 136.5428 7.3945 170.5079 1.0029 134.6673 27.907 189.1579 -4.2481 103.3605 51.5305 132.3789 -3.1925 130.1627 39.0271 120.7439 -1.0135 148.966 -3.4387 151.7473 -0.098 142.6896 7.2576 168.3512 1.2924 139.5457 24.4476 191.4317 -3.4833 119.6243 40.674 181.9281 -4.2464 110.6545 35.1321 133.2432 1.4524 168.3396 -8.928 92.0248 -3.0246 127.0588 3.54 148.7854 2.3319 167.7873 92.3198 167.7363 -13.6338 107.0177 -4.4025 108.0017 2.4276 123.0292 44.8417 126.0425 94.3483 172.8481 1.2651 149.4435 5.4853 140.3175 1.0133 172.3152 -3.9135 132.2197 9.2553 182.5517 -4.3179 108.0191 59.2339 120.3305 -3.7251 124.3405 38.9724 127.8763 0.847 160.0718 -3.5555 148.905 -2.6691 136.3812 4.8639 170.3148 0.953 134.659 17.3455 186.4111
4.075 -15.1272 112.6166 5.8587 177.4526 1.3414 115.9835 51.4545 136.5812 108.1365 173.7905 -3.0949 95.6622 3.2453 137.3074 -3.0813 148.3574 -0.1018 170.2331 6.7489 157.5678 -4.1976 108.1821 56.9017 136.0273 -3.4925 124.0845 48.5323 125.7209 1.24 160.1026 -5.3065 148.4751 -0.0949 136.6399 7.9264 171.2889 0.7893 134.8305 31.633 190.4415 -4.1485 103.5704 56.0447 136.0032 -3.348 130.0545 47.5322 122.0273 -1.0065 149.0132 -5.703 151.3382 0.5038 142.7626 7.8045 169.1585 1.2304 139.6984 28.5712 192.4326 -3.4226 119.7942 46.7309 182.5776 -4.4211 110.4963 42.6272 133.8051 1.4466 168.3565 -11.1132 91.4366 -2.604 127.0957 3.9923 149.635 1.8403 167.8105 89.4188 168.1482 -16.0328 106.0562 -4.7097 108.0415 2.1159 123.6354 53.5182 127.1408 97.835 173.7527 1.2757 149.5386 7.9751 140.3754 1.0905 172.3576 -4.1494 132.0918 11.6455 182.5059 -4.2356 108.2305 66.5837 121.8235 -3.971 124.2209 47.5652 129.5304 0.8642 160.1013 -5.9854 148.4993 -2.3618 136.4127 5.2816 171.1688 0.8666 134.8225 20.4591 187.0464
4.0793 -15.9943 111.4428 6.2765 177.4235 1.1113 116.5117 59.1377 138.5185 107.4001 174.455 -3.0566 95.8271 5.1988 137.6022 -2.9243 148.4583 -0.3887 170.1647 8.6561 157.5053 -4.1417 108.3853 61.5213 139.6475 -3.7332 123.9552 57.6817 126.7284 1.1848 160.1269 -7.2082 147.8458 0.1359 136.7772 7.6775 171.9996 0.2486 134.9608 33.3802 191.8302 -4.0678 103.7696 60.7058 139.6078 -3.5864 129.9352 55.7279 123.3437 -0.9861 149.0548 -8.1635 150.7446 0.7649 142.8712 7.5486 169.894 0.5532 139.832 31.3639 193.6138 -3.3693 119.9509 52.5467 183.2863 -4.6951 110.3256 50.2873 134.4702 1.4006 168.3693 -13.6574 90.6063 -2.1598 127.2153 3.7703 150.4171 2.4237 167.7774 85.3623 168.3712 -17.1563 104.9185 -5.1446 108.0272 1.8778 124.1466 61.6864 128.2472 99.432 174.5181 1.2843 149.6239 10.726 140.5084 1.1611 172.4101 -4.459 131.952 14.6209 182.4678 -4.165 108.4267 73.2178 123.2526 -4.2054 124.0891 56.3369 131.2381 0.8091 160.1265 -8.9324 147.908 -1.9482 136.5183 4.9766 171.9412 0.266 134.9555 23.521 187.8481
4.0836 -15.2186 110.2866 6.5709 177.3975 0.8889 116.9638 67.7816 140.4324 104.9524 174.9539 -3.0308 95.977 8.1123 138.0455 -2.7298 148.5807 -0.9264 170.0656 11.0568 157.4637 -4.0978 108.5714 66.5648 143.1868 -4.2805 123.7949 66.3011 127.7455 1.0999 160.1416 -8.6092 147.0332 0.3593 136.9361 7.0319 172.6041 0.4898 134.9833 32.9269 193.1116 -4.0046 103.9546 66.0902 143.1485 -4.1374 129.7875 63.6606 124.6606 -1.0721 149.0853 -10.2119 149.9751 1.0284 142.9992 6.9025 170.5203 0.7184 139.8502 31.7775 194.7764 -3.3283 120.0951 57.4686 184.0119 -5.2573 110.1237 57.8418 135.1998 1.3708 168.3734 -15.77 89.5252 -1.8609 127.3841 3.2115 151.0878 2.5205 167.7495 80.3549 168.4324 -16.0736 103.7843 -5.483 107.9357 1.6665 124.5815 69.4156 129.3398 99.0508 175.0767 1.2956 149.7009 14.0727 140.6993 1.2077 172.464 -5.0294 131.7779 17.6249 182.4433 -4.1213 108.6071 79.4612 124.6197 -4.7761 123.9247 64.7303 132.9373 0.7171 160.1428 -11.2701 147.1426 -1.7015 136.6658 4.3818 172.5948 0.5448 134.98 25.0971 188.758
4.0879 -13.9409 109.2973 6.8275 177.3732 0.624 117.3486 76.644 142.2055 100.9485 175.2699 -2.9958 96.1123 12.401 138.6545 -2.637 148.7112 -1.9557 169.8976 13.6659 157.4623 -4.0572 108.7395 74.4483 146.4886 -5.2657 123.5787 74.2646 128.7536 1.013 160.14 -8.9172 146.1594 0.4846 137.0999 6.4434 173.0738 1.1446 135.0223 30.7405 194.1276 -3.9635 104.1239 73.5635 146.4752 -5.0977 129.5854 71.0143 125.9414 -1.2078 149.0953 -10.4526 149.1581 1.1186 143.1332 6.3314 171.0076 1.1628 139.8672 30.0512 195.7399 -3.2898 120.2253 61.7579 184.7274 -6.3178 109.87 64.8701 135.9722 1.3583 168.3663 -16.3826 88.2852 -1.6266 127.5752 2.7211 151.6221 3.7111 167.7468 74.4772 168.3516 -14.5412 102.803 -5.6936 107.8009 1.4307 124.9494 76.5954 130.3951 96.7688 175.4218 1.3095 149.77 18.1222 140.9577 1.2278 172.5181 -6.178 131.5227 20.6818 182.4403 -4.0785 108.7709 85.5725 125.8859 -5.8681 123.6918 73.1841 134.5736 0.5972 160.1441 -11.355 146.3433 -1.499 136.8337 3.8346 173.1024 1.1443 135.0226 24.7664 189.6086
4.0922 -10.4216 108.6928 7.0162 177.3518 0.3246 117.6646 85.2792 143.7514 96.2041 175.4249 -2.9685 96.2347 18.032 139.4587 -2.5382 148.8392 -3.5097 169.6187 16.3775 157.4997 -4.027 108.8913 86.1042 149.3818 -6.7428 123.2575 81.4271 129.7252 0.9627 160.1217 -7.3525 145.421 0.5788 137.2603 5.9788 173.4452 2.6143 135.1907 27.5548 194.806 -3.9266 104.278 85.439 149.4046 -6.5427 129.2885 77.5767 127.157 -1.3196 149.0776 -8.5372 148.4665 1.2106 143.2641 5.8749 171.3962 2.5106 139.9798 27.127 196.4032 -3.2609 120.3429 64.989 185.4155 -7.8791 109.5076 71.1682 136.7595 1.3543 168.3514 -15.3661 87.073 -1.4671 127.7731 2.3736 152.051 4.8997 167.7868 66.9721 168.1411 -10.4023 102.3168 -5.8973 107.6476 1.1542 125.2529 82.8802 131.3766 92.7432 175.5801 1.3175 149.8325 22.8276 141.3065 1.2498 172.5687 -7.8381 131.1435 23.6286 182.4562 -4.0458 108.9193 91.8466 127.0097 -7.436 123.346 81.3948 136.1256 0.5219 160.1286 -9.1528 145.6605 -1.3886 137.0081 3.414 173.5029 2.6236 135.1943 22.7598 190.2607
4.0965 -5.8953 108.7388 7.118 177.3328 -0.0059 117.9136 93.1153 145.0397 90.527 175.4562 -2.957 96.345 24.7628 140.4136 -2.4735 148.9614 -5.5254 169.1779 19.2344 157.5687 -3.9888 109.028 99.5182 151.6142 -8.6016 122.7816 87.6169 130.6389 0.936 160.0946 -4.7457 144.9708 0.6337 137.4115 5.6227 173.7497 4.4678 135.5822 23.5274 195.1442 -3.8935 104.4171 99.0909 151.6737 -8.4416 128.8461 83.5251 128.2871 -1.4158 149.0389 -5.3354 148.0346 1.2329 143.3879 5.5097 171.7158 4.2058 140.2772 25.2858 196.7515 -3.2288 120.4489 67.3674 186.0632 -9.8752 108.9789 76.5664 137.5376 1.37 168.3334 -13.4351 86.0454 -1.3743 127.9668 2.1009 152.4068 6.377 167.8876 58.277 167.8568 -5.9476 102.4307 -5.9335 107.4883 0.8374 125.4925 88.2047 132.2716 87.3622 175.5757 1.3081 149.8888 28.0336 141.7446 1.2614 172.6159 -9.9846 130.5766 26.5474 182.4911 -4.0069 109.0531 98.6349 127.9858 -9.4505 122.8305 88.7629 137.5713 0.5281 160.1027 -5.7657 145.2264 -1.323 137.1774 3.1109 173.8302 4.4935 135.586 20.98 190.6357
4.1007 -2.1011 109.2959 7.0491 177.3143 -0.3038 118.1035 100.1504 146.121 83.8459 175.3643 -2.9315 96.4428 32.5608 141.4674 -2.4329 149.0757 -7.5763 168.5447 22.1388 157.6693 -3.9549 109.1515 113.0278 153.101 -10.6715 122.1122 92.6614 131.4857 0.9079 160.0642 -1.6858 144.926 0.6799 137.552 5.2397 174.0006 6.9032 136.1702 20.9036 195.1292 -3.8581 104.5429 112.6738 153.1911 -10.4623 128.2269 88.9224 129.315 -1.4446 148.9883 -1.7325 147.9804 1.2824 143.5018 5.1555 171.9762 6.5224 140.7384 22.6201 196.6205 -3.2008 120.5445 68.8962 186.6595 -12.1179 108.2433 80.9498 138.2923 1.3831 168.3144 -9.1808 85.696 -1.3157 128.1495 1.8383 152.7036 8.1943 168.0323 48.9081 167.5201 -2.2076 103.0337 -6.1051 107.331 0.5561 125.6681 93.0205 133.0726 80.7297 175.4674 1.3255 149.9381 33.7448 142.271 1.2702 172.6594 -12.1852 129.7802 29.3409 182.5486 -3.9758 109.174 105.1211 128.7985 -11.528 122.1069 95.3423 138.9014 0.4723 160.0738 -1.7987 145.166 -1.2718 137.3364 2.8017 174.0973 6.9635 136.1761 18.6025 190.6202
4.105 0.4676 110.2118 6.7824 177.289 -0.4636 118.2468 106.3497 147.062 76.1906 175.1476 -2.9124 96.5309 41.3047 142.6041 -2.3966 149.1804 -8.9204 167.763 24.9959 157.8008 -3.9383 109.2626 124.7724 153.8339 -11.6425 121.2726 96.7708 132.2615 0.8824 160.0326 1.4588 145.2826 0.7063 137.6812 4.8663 174.1972 10.2901 136.9987 17.4408 194.6259 -3.8373 104.6563 124.3426 153.9486 -11.3769 127.4536 93.5938 130.2281 -1.4139 148.9331 1.7964 148.3091 1.2896 143.6066 4.767 172.183 9.9408 141.3771 18.7163 196.0869 -3.1865 120.6305 71.3512 187.2012 -13.5234 107.3208 84.2969 139.0117 1.373 168.2956 -5.0944 85.9382 -1.2775 128.3198 1.5154 152.9448 10.3828 168.2142 39.9101 167.1239 0.2909 103.9499 -6.3282 107.1665 0.4082 125.8004 97.2317 133.8041 72.8812 175.2903 1.2735 149.9824 39.5928 142.8821 1.2782 172.6981 -13.6319 128.786 31.8229 182.6312 -3.9566 109.2829 109.9322 129.4405 -12.9359 121.2043 102.124 140.1128 0.4648 160.0437 1.8305 145.4929 -1.234 137.4851 2.4714 174.3082 10.3356 137.008 14.9577 190.2179
4.1093 1.7051 111.2702 6.5275 177.2528 0.4897 118.366 112.7086 147.8892 67.7225 174.828 -2.8792 96.6094 50.6307 143.8121 -2.365 149.2756 -8.7406 166.9634 28.0054 157.9557 -3.9082 109.361 133.9576 153.9354 -11.2382 120.4076 100.35 132.9821 0.8827 160.0 3.9253 145.956 0.7198 137.7984 4.4296 174.3411 14.998 138.0934 12.667 193.7631 -3.8074 104.7568 133.5583 154.0695 -10.8682 126.6798 97.7299 131.0493 -1.4614 148.8768 4.5899 148.9484 1.3015 143.7018 4.3479 172.3321 14.8515 142.2087 13.2024 195.2622 -3.1629 120.7063 77.9475 187.8117 -13.0272 106.3245 87.0958 139.688 1.3714 168.2766 -1.7388 86.6634 -1.2509 128.4757 1.1773 153.1235 13.0654 168.4361 31.3854 166.6316 1.5206 104.9799 -6.5614 106.9832 1.2685 125.9104 101.3007 134.4924 63.5509 175.0647 1.2269 150.0187 45.773 143.549 1.2786 172.7328 -13.7406 127.7474 34.0907 182.7302 -3.9257 109.3794 113.0736 129.9037 -12.8286 120.2577 109.2356 141.1631 0.4257 160.0125 4.6639 146.1318 -1.2097 137.621 2.0799 174.4617 14.9739 138.1056 9.7365 189.525
4.1136 2.2416 112.3244 6.0808 177.2068 1.2494 118.6124 117.5723 148.5285 58.5924 174.4257 -2.8449 96.681 60.4318 145.0267 -2.3404 149.3619 -7.103 166.3086 31.3837 158.1444 -3.8882 109.4498 140.5961 153.5613 -9.403 119.7329 103.6297 133.6713 0.8675 159.968 5.405 146.8605 0.7376 137.9036 4.0562 174.4334 20.1961 139.4726 6.6662 192.6525 -3.7851 104.8475 140.3594 153.7089 -9.0334 126.0918 102.329 131.7999 -1.4331 148.8207 6.2258 149.8136 1.3178 143.7869 3.9619 172.4283 20.9084 143.2496 6.4465 194.2437 -3.1414 120.7746 86.8998 188.7055 -11.3891 105.4682 90.1181 140.3504 1.3673 168.2575 0.4023 87.6789 -1.2232 128.6165 0.8217 153.249 16.1491 168.706 22.9872 166.0143 1.927 105.9927 -6.8936 106.7818 1.9399 126.1489 104.8256 135.1515 53.5434 174.8036 1.0966 150.0403 52.6647 144.2798 1.2881 172.7642 -12.1925 126.808 36.2474 182.845 -3.9018 109.4666 114.7072 130.2127 -11.3237 119.3976 116.1065 142.0212 0.4418 159.9809 6.3172 146.9998 -1.1798 137.7435 1.7287 174.5601 20.1513 139.4718 3.4219 188.6308
4.1179 1.9869 113.2963 5.1745 177.144 0.6506 118.9153 120.6951 148.9672 49.1413 173.9443 -2.8018 96.7464 70.4982 146.2055 -2.3094 149.4393 -4.2796 165.9644 35.1181 158.3827 -3.8543 109.5289 145.0132 152.8558 -6.6312 119.3956 106.435 134.3369 0.8275 159.9375 5.8887 147.781 0.743 137.9991 3.6893 174.4831 25.9183 141.0588 -0.4457 191.3934 -3.7502 104.9281 144.7285 153.0165 -6.2747 125.8048 106.1713 132.4783 -1.4479 148.7667 6.7734 150.6986 1.3189 143.8642 3.623 172.4804 27.5367 144.4664 -1.0933 193.11 -3.1164 120.8353 95.7763 189.8258 -8.4672 105.0088 92.7739 141.0391 1.3472 168.2392 1.3125 88.7832 -1.2036 128.7447 0.5388 153.3279 20.0497 169.0157 14.5518 165.2818 1.6178 106.9191 -7.4467 106.5495 1.3803 126.4419 107.1678 135.7359 43.7377 174.5029 0.9287 150.0376 59.9194 145.1002 1.2811 172.792 -9.0404 126.2563 38.229 182.9751 -3.8644 109.5441 115.122 130.3986 -8.3936 118.906 121.4295 142.6726 0.4348 159.9508 6.8766 147.8886 -1.166 137.855 1.4184 174.6117 25.8998 141.0494 -3.8011 187.6133
4.1222 1.5851 114.1265 3.1814 177.0417 0.3346 119.0677 122.3307 149.234 39.4265 173.3882 -2.8566 96.8007 80.0773 147.3284 -2.2864 149.5091 -0.9953 166.002 39.2544 158.6748 -3.8313 109.6008 147.5284 151.9429 -3.5189 119.4585 108.1322 134.9565 0.7852 159.9072 5.8555 148.6296 0.7505 138.0844 3.6781 174.5044 32.8862 142.8347 -8.1141 190.0604 -3.7053 105.0018 147.2056 152.1151 -3.1693 125.8783 108.6165 133.0334 -1.4953 148.7152 6.7465 151.5127 1.3284 143.9331 3.5969 172.5037 34.884 145.8187 -9.2001 191.9186 -3.0891 120.8907 103.0656 191.0304 -4.9917 105.0285 95.5579 141.7334 1.272 168.2207 1.758 89.8491 -1.1836 128.8597 0.5145 153.3761 25.7497 169.3848 6.0363 164.4523 1.2095 107.7082 -8.6035 106.2645 0.6689 126.5928 108.2302 136.218 34.4962 174.1299 0.8562 150.0041 66.7041 145.98 1.2862 172.8169 -5.2963 126.1867 39.9773 183.1158 -3.827 109.615 114.4161 130.4906 -4.8815 118.8697 124.6648 143.1288 0.3273 159.9215 6.869 148.7077 -1.1442 137.9548 1.4274 174.6323 32.8596 142.83 -11.5521 186.5297
4.1265 1.2537 114.8234 0.2993 176.8879 -0.9457 119.1439 122.6535 149.362 29.4732 172.7627 -3.2223 96.8261 88.3462 148.379 -2.2612 149.5718 2.2655 166.4019 44.1699 159.0289 -3.7825 109.6633 148.0618 150.9196 -0.6676 119.8894 108.6302 135.5006 0.5574 159.8744 5.2154 149.3765 0.754 138.1612 5.9795 174.5273 41.5526 144.784 -16.312 188.6984 -3.6634 105.07 147.9144 151.1018 -0.352 126.285 109.7005 133.4611 -1.7131 148.6624 6.073 152.2303 1.3356 143.9952 5.9099 172.529 43.5528 147.2968 -17.6902 190.7028 -3.0628 120.9382 107.3396 192.2013 -1.8247 105.4684 97.6266 142.4615 1.112 168.1979 1.311 90.8297 -1.1668 128.9635 2.7285 153.4251 33.1277 169.9043 -2.5138 163.5408 0.8751 108.3689 -10.2717 105.8601 -0.6251 126.6123 107.9893 136.5994 25.7151 173.652 0.7776 149.9546 72.5757 146.8669 1.2999 172.839 -1.784 126.613 41.6079 183.269 -3.7839 109.6793 112.8136 130.5111 -1.6097 119.2752 126.4075 143.4158 0.1659 159.889 6.2101 149.429 -1.1281 138.0449 3.7852 174.6563 41.5706 144.7887 -19.747 185.414
4.1307 1.0221 115.4145 -2.8268 176.6212 -0.7609 119.0757 121.7248 149.3857 19.6959 172.0663 -3.6997 96.7925 94.794 149.3197 -2.2374 149.6285 4.7307 167.1016 49.2227 159.4705 -4.0213 109.7037 147.186 149.8478 1.6695 120.5857 108.09 135.9602 0.4248 159.8291 4.7195 149.947 0.7616 138.2301 5.2184 174.8499 51.5372 146.8693 -24.9108 187.3303 -3.5858 105.1311 146.9939 150.0384 1.9732 126.9326 109.6636 133.7775 -1.8328 148.5968 5.5596 152.7787 1.3482 144.0507 5.1678 172.8637 54.4697 148.8692 -26.4822 189.4789 -3.2663 120.9662 108.6842 193.2008 0.6573 106.2066 98.526 143.1605 0.9405 168.1613 0.9466 91.645 -1.147 129.0566 1.3593 153.7802 41.8307 170.587 -11.0092 162.5538 0.6254 108.9276 -12.7481 105.2626 -0.9131 126.4674 106.8611 136.8925 16.9491 173.0385 0.7793 149.8985 77.3142 147.7208 1.2921 172.8589 1.023 127.4 43.0787 183.4371 -3.842 109.7306 110.4004 130.47 1.0283 119.9995 126.7828 143.5657 -0.0131 159.8442 5.6857 149.9827 -1.1089 138.1257 2.2111 175.0125 51.7572 146.8667 -28.064 184.2837
4.135 0.7936 115.921 -5.3713 176.196 0.026 119.0442 119.7674 149.3299 10.3275 171.2938 -4.0845 96.6728 99.6964 150.1466 -2.2296 149.6796 6.1439 167.9536 53.7253 159.9578 -4.4208 109.7021 144.869 148.7562 2.9329 121.4406 106.6863 136.3394 0.1965 159.7692 4.3433 150.4041 0.7719 138.2923 6.1676 174.9038 63.3376 149.0028 -33.5656 185.9736 -3.8317 105.1738 144.7116 148.9537 3.2133 127.7344 108.5774 133.9991 -2.079 148.5157 5.1229 153.2184 1.3413 144.1007 5.9639 172.9215 66.7832 150.4776 -35.4181 188.2591 -3.6226 120.9578 107.7631 193.9641 2.1584 107.1052 98.0706 143.7779 0.7496 168.1093 0.6788 92.3308 -1.1307 129.1407 0.558 153.8763 51.8999 171.4026 -19.3961 161.5022 0.3906 109.4052 -15.4744 104.407 -0.5586 126.3216 104.9179 137.1064 8.3252 172.3008 0.7417 149.8415 80.7682 148.522 1.2767 172.8768 2.6653 128.3888 44.2736 183.6184 -4.1964 109.752 107.2811 130.3721 2.5397 120.9008 125.9138 143.6138 -0.1809 159.784 5.2595 150.4227 -1.091 138.1985 2.3873 175.0913 63.3323 148.9877 -36.5358 183.151
4.1393 0.5206 116.3519 -7.01 175.6241 1.6397 119.1555 116.9272 149.2073 1.3098 170.4343 -4.3603 96.5076 103.9637 150.8616 -2.2074 149.724 6.5249 168.8053 56.0949 160.4624 -4.6519 109.6345 141.0903 147.6596 3.3512 122.3085 104.5438 136.639 -0.1082 159.6957 4.0515 150.7823 0.7668 138.3483 6.8715 174.8907 75.3059 151.0475 -42.4432 184.6382 -4.2247 105.1731 140.9749 147.863 3.5909 128.5398 106.7078 134.1414 -2.2759 148.418 4.8062 153.5803 1.3444 144.1458 6.5091 172.905 79.4915 152.0688 -44.1929 187.0501 -3.8048 120.8946 104.7875 194.48 2.7252 108.0319 96.6844 144.2981 0.4092 168.0446 0.4656 92.9179 -1.1192 129.2164 -0.2976 153.8115 61.6686 172.3808 -27.6181 160.4002 0.1163 109.8107 -17.7658 103.2917 0.5147 126.27 102.2121 137.2466 -0.2161 171.4583 0.7647 149.7863 83.0737 149.2568 1.2537 172.8909 3.2766 129.4157 44.9306 183.8035 -4.4964 109.7192 103.4242 130.2158 3.0948 121.8343 123.9881 143.5843 -0.4915 159.7096 4.9555 150.7873 -1.0822 138.2642 1.9044 175.1049 75.424 151.0296 -44.9922 182.021
4.1436 0.2043 116.704 -7.1754 174.9932 3.6506 119.4745 113.2743 149.0232 -7.4059 169.4729 -4.4879 96.3221 107.9435 151.5223 -2.1985 149.7641 6.2787 169.5765 54.3938 161.0124 -4.8457 109.5296 136.2666 146.5629 3.2125 123.1071 101.7377 136.8589 -0.9164 159.5888 3.777 151.0969 0.7467 138.3974 8.4533 174.857 87.5936 152.8939 -51.2537 183.3207 -4.4917 105.1019 136.121 146.7717 3.4312 129.2772 104.0943 134.2127 -3.0032 148.2809 4.514 153.8768 1.2984 144.1851 7.9697 172.8625 92.0658 153.567 -53.2776 185.8506 -3.9656 120.7993 100.1605 194.7725 2.6754 108.898 94.4734 144.704 -0.409 167.9482 0.2686 93.4231 -1.1102 129.2836 -0.2166 153.6802 70.4257 173.4077 -36.0606 159.2484 -0.2052 110.1417 -17.4568 102.011 2.0808 126.3757 98.7735 137.3114 -8.881 170.5242 0.7122 149.7335 85.3225 149.9268 1.1746 172.8997 3.1714 130.3731 44.3266 183.9943 -4.7431 109.6312 99.0045 130.0026 3.0061 122.7051 121.1544 143.4902 -1.1982 159.6002 4.6478 151.0909 -1.072 138.3223 2.6257 175.0966 87.8271 152.8895 -53.4594 180.8928
4.1479 -0.1385 116.9805 -5.8499 174.4332 6.2298 119.9949 108.91 148.776 -14.93 168.3888 -4.5753 96.1319 110.9203 152.1436 -2.2023 149.7982 5.679 170.2293 51.6555 161.6852 -4.9793 109.4087 130.5958 145.465 2.7108 123.7995 98.2127 136.9959 -2.2031 159.4087 3.4964 151.3477 0.6553 138.4377 10.6455 174.8304 98.6423 154.4643 -59.9998 182.0183 -4.6966 104.9901 130.4691 145.6808 2.9253 129.9137 100.7639 134.2124 -4.0761 148.0581 4.2122 154.1178 1.2223 144.216 10.097 172.8261 103.0849 154.909 -62.0234 184.6576 -4.0235 120.6907 94.4813 194.8965 2.2026 109.6598 91.307 144.9973 -1.7344 167.7767 0.0199 93.8514 -1.1092 129.3436 -0.0124 153.5569 77.5906 174.4182 -44.1417 158.0518 -0.5433 110.402 -15.4894 100.8971 4.0009 126.6421 94.7359 137.3024 -17.4387 169.5012 0.7552 149.683 88.37 150.6152 1.118 172.8984 2.6241 131.21 41.3715 184.1938 -4.8956 109.5159 94.0073 129.7368 2.4818 123.4646 117.5135 143.3374 -2.3424 159.4148 4.3507 151.3328 -1.0744 138.374 2.5425 175.0984 98.7844 154.4702 -61.8388 179.7663
4.1522 -0.4363 117.1908 -3.4284 174.081 9.6658 120.7496 103.8846 148.4682 -20.153 167.133 -4.6091 95.9466 112.5179 152.6914 -2.2238 149.8229 5.1414 170.7345 49.2913 162.3812 -4.9764 109.2815 124.0631 144.3647 2.2794 124.3551 94.1292 137.0547 -4.1093 159.1177 3.1613 151.5422 0.4498 138.4603 13.1905 174.8145 107.772 155.752 -68.5517 180.7373 -4.8208 104.8593 123.9318 144.5848 2.4886 130.4213 96.7903 134.1419 -5.6639 147.7038 3.8565 154.3026 1.0498 144.2289 12.6011 172.8034 111.902 156.0605 -70.6323 183.476 -4.1257 120.5771 87.7095 194.883 1.8104 110.286 87.561 145.1747 -3.7581 167.499 -0.2679 94.2039 -1.1238 129.3949 0.5341 153.4787 83.2293 175.3813 -52.0705 156.8219 -0.8432 110.6006 -12.3135 100.2389 6.4466 127.0652 90.1325 137.229 -25.7731 168.4091 0.7021 149.636 91.4313 151.3785 1.0716 172.8859 2.1397 131.8902 36.4895 184.432 -5.0784 109.3878 88.2436 129.4234 2.0336 124.0824 113.1011 143.1251 -3.9955 159.1172 4.024 151.5199 -1.1132 138.4171 3.7309 175.1184 107.9845 155.7674 -69.881 178.6454
