#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50
2.4467 -3.351 47.1068 -5.3893 46.7258 -3.5068 54.4317 -5.1225 41.5111 -6.2186 30.9399 -6.2586 39.5213 -3.1705 37.6543 -14.1465 30.091 -6.1188 49.6916 -5.0698 28.6089 -4.9051 35.0695 -2.2224 53.1042 -3.5297 37.5775 -5.6866 53.9231 -2.193 53.728 -6.3197 35.9452 -3.6443 34.0105 -5.5638 44.8761 -2.5613 56.4192 -4.0165 35.835 -5.9022 31.3893 -11.8546 35.0235 -3.7715 43.094 -7.1409 40.7418 -3.675 46.8195 -5.2674 36.1677 -3.5291 55.0957 -4.0805 51.9256 -4.7992 32.6689 -4.1683 42.5952 -5.3021 29.3448 -5.2284 50.2814 -3.1487 47.6397 -6.3651 35.6647 -3.4851 53.9884 -3.1948 38.9633 -4.3659 41.0668 -2.802 32.8747 -2.7343 34.7985 -2.2397 49.855 -3.5107 48.327 -4.3165 43.5024 -5.4733 33.9872 -4.5668 31.168 -2.7971 55.0841 -9.307 48.6423 -5.1404 44.1077 -3.8399 42.2233 -2.4389 52.5913 -4.8137 50.1978
2.451 -3.3205 47.2394 -5.2835 46.6028 -3.546 54.2429 -5.1027 41.3874 -6.0506 30.809 -6.0232 39.4149 -3.1213 37.8407 -12.0314 29.4117 -6.0335 49.628 -4.7547 28.8255 -5.0413 34.9594 -2.1984 53.2711 -3.7578 37.4151 -6.4768 53.6538 -2.1706 53.8389 -6.2371 35.8695 -3.5883 34.2065 -5.7279 44.7488 -2.4358 56.6592 -4.1188 35.669 -5.8344 31.3419 -11.4717 34.4014 -4.2413 43.0633 -8.0781 40.4777 -3.8188 46.6359 -5.596 36.0322 -3.5049 55.1964 -4.1341 51.8231 -5.047 32.5524 -3.7367 42.7863 -5.4711 29.2245 -5.291 50.1294 -3.4848 47.6703 -5.7792 35.6298 -3.4616 54.0821 -3.1402 39.0863 -4.1036 41.3159 -2.6842 33.0759 -2.7067 34.8838 -2.2165 49.9676 -4.0276 48.3169 -4.2942 43.4069 -6.1949 33.8067 -4.6557 31.0822 -2.66 55.2812 -9.9693 48.219 -5.3149 43.9847 -3.8053 42.3421 -2.4053 52.6653 -5.1175 50.0357
2.4553 -3.2937 47.3594 -5.3568 46.4911 -3.6292 54.061 -5.1242 41.276 -5.9428 30.7131 -6.0394 39.3346 -3.0838 38.0114 -9.3071 29.1199 -5.5568 49.5766 -4.5305 29.0521 -5.2511 34.8349 -2.1741 53.4233 -3.8945 37.2367 -6.8417 53.3259 -2.1554 53.9388 -6.1429 35.8057 -3.552 34.3864 -5.7105 44.5914 -2.378 56.8859 -4.1633 35.5033 -5.8489 31.3015 -10.1414 33.9286 -4.6465 42.947 -8.8213 40.1291 -3.9729 46.4468 -6.1938 35.857 -3.4806 55.2867 -4.1228 51.7304 -5.1249 32.4193 -3.4078 43.012 -5.6064 29.0939 -5.1953 49.9912 -4.0116 47.6401 -5.264 35.7116 -3.4422 54.162 -3.1212 39.1979 -3.922 41.5658 -2.6094 33.2672 -2.6879 34.961 -2.193 50.0698 -4.3785 48.2205 -4.4268 43.3133 -6.7874 33.5456 -4.7535 30.9855 -2.5917 55.4715 -9.765 47.7805 -5.0578 43.8386 -3.7748 42.4501 -2.5457 52.7231 -5.3655 49.8473
2.4596 -3.2676 47.4673 -5.4024 46.3875 -3.5662 53.891 -5.0095 41.1757 -5.8074 30.6387 -5.925 39.2753 -3.0465 38.1669 -6.4325 29.2379 -4.9268 49.6239 -4.3776 29.277 -5.168 34.6858 -2.154 53.5611 -3.9622 37.0571 -6.5439 53.0081 -2.1327 54.028 -5.6457 35.7507 -3.5099 34.5489 -5.9775 44.4787 -2.3338 57.0953 -4.2957 35.3424 -5.8017 31.2681 -8.2831 33.6702 -4.9387 42.781 -9.1455 39.7321 -3.9609 46.2613 -7.0384 35.6255 -3.4508 55.3676 -4.2127 51.6442 -5.1608 32.2842 -3.1791 43.251 -5.6446 28.9612 -5.2261 49.8652 -4.4373 47.5172 -4.7592 35.8692 -3.7368 54.214 -3.0973 39.2988 -3.7953 41.808 -2.5597 33.445 -2.6653 35.0299 -2.1763 50.1619 -4.6025 48.0754 -4.4812 43.2131 -7.4623 33.2567 -4.9095 30.8755 -2.5485 55.6504 -8.8097 47.4216 -4.9794 43.7538 -3.7456 42.5477 -2.8879 52.7444 -5.3907 49.6516
2.4639 -3.245 47.5648 -5.5126 46.2808 -3.4575 53.7365 -4.998 41.0838 -5.7053 30.5806 -5.6161 39.2258 -3.022 38.3079 -3.8161 29.7213 -4.3728 49.7786 -4.2682 29.4926 -5.2034 34.5715 -2.1287 53.6856 -4.0214 36.8832 -5.6404 52.7711 -2.117 54.109 -5.0238 35.8172 -3.4736 34.6972 -6.5982 44.3418 -2.3058 57.2875 -4.2948 35.1885 -5.7687 31.2342 -5.7588 33.7144 -5.0665 42.5939 -8.3741 39.3602 -3.9867 46.0874 -7.7269 35.3145 -3.4964 55.4336 -4.3419 51.5554 -5.2236 32.1548 -3.0196 43.4891 -5.6135 28.8358 -5.1501 49.7525 -4.7363 47.343 -4.3801 36.0704 -4.2395 54.2092 -3.0675 39.3896 -3.7181 42.0372 -2.5169 33.6083 -2.6456 35.092 -2.1578 50.2443 -4.8706 47.9065 -4.2663 43.1034 -8.5716 32.9106 -4.8409 30.7432 -2.5121 55.8153 -7.2474 47.2079 -5.2338 43.6942 -3.7193 42.6355 -3.4531 52.6962 -5.4086 49.461
2.4682 -3.218 47.6517 -5.585 46.1641 -3.4189 53.5974 -5.1784 40.9944 -5.4258 30.5372 -4.9927 39.2298 -2.9781 38.4345 -1.6628 30.4743 -3.9757 49.9949 -4.1949 29.6956 -5.6553 34.4628 -2.1155 53.7984 -4.0116 36.7184 -4.2568 52.6791 -2.0887 54.1811 -4.4702 35.974 -3.4447 34.8315 -7.5986 44.1284 -2.2806 57.4625 -4.2667 35.0462 -5.811 31.2014 -3.4012 34.1074 -5.1785 42.405 -7.587 39.0913 -3.9231 45.9281 -7.9661 34.961 -3.8339 55.4673 -4.2646 51.4586 -5.1781 32.0357 -2.9099 43.7184 -5.5819 28.7202 -5.1498 49.6512 -4.9653 47.1445 -4.1056 36.2915 -4.5856 54.1151 -3.0455 39.4721 -3.6506 42.2489 -2.482 33.7575 -2.6073 35.1463 -2.1378 50.3185 -4.9309 47.7285 -3.9435 43.0377 -9.3254 32.4397 -4.9085 30.6475 -2.4905 55.9668 -4.9253 47.2685 -6.1724 43.6014 -3.6929 42.7146 -3.8643 52.5611 -5.4053 49.2824
2.4724 -3.2778 47.7227 -5.403 46.0347 -3.471 53.4737 -5.2995 40.8976 -4.8212 30.5534 -4.4916 39.3488 -2.9485 38.5494 -0.2315 31.403 -3.677 50.2393 -4.1336 29.8831 -6.3618 34.3089 -2.0938 53.899 -3.9896 36.5671 -2.6334 52.7983 -2.1778 54.2398 -4.0484 36.1828 -3.4133 34.9524 -8.5457 43.8129 -2.253 57.6215 -4.2829 34.9166 -5.3988 31.1697 -1.5298 34.7588 -5.1444 42.2224 -5.9471 38.992 -3.811 45.785 -7.2397 34.636 -4.417 55.4364 -3.9199 51.3754 -5.1509 31.9272 -2.8352 43.9349 -5.54 28.6137 -5.2246 49.5568 -4.9682 46.9394 -3.9109 36.5176 -4.9476 53.9703 -3.0234 39.5461 -3.6061 42.4439 -2.4584 33.8933 -2.7918 35.1836 -2.1465 50.3836 -5.0179 47.5547 -3.821 43.045 -9.2674 31.94 -5.2051 30.5581 -2.4656 56.1043 -2.8353 47.6376 -7.341 43.3741 -3.6828 42.7801 -4.1876 52.3756 -5.4387 49.1217
2.4767 -3.6124 47.7599 -5.0675 45.958 -3.3536 53.3634 -5.0742 40.7896 -4.2864 30.6687 -4.032 39.5383 -2.9264 38.6533 0.2265 32.3744 -3.4577 50.4903 -4.0885 30.0555 -7.227 34.0732 -2.0735 53.9902 -3.9941 36.4288 -0.9607 53.1317 -2.4989 54.2676 -3.7446 36.4166 -3.3824 35.0616 -9.0877 43.4222 -2.2384 57.7655 -4.3233 34.797 -4.9834 31.215 -0.3461 35.5521 -5.1993 42.0539 -4.0321 39.1254 -3.7898 45.6562 -6.4838 34.4067 -4.9001 55.3088 -3.6388 51.3742 -5.1509 31.8259 -2.7856 44.1355 -5.5898 28.5164 -5.2963 49.4555 -5.0629 46.7421 -3.7872 36.7395 -5.0435 53.7976 -3.013 39.6116 -3.5637 42.6216 -2.4306 34.0155 -3.1371 35.1838 -2.3236 50.429 -4.9242 47.3909 -4.0017 43.0619 -8.2207 31.5355 -5.9062 30.4286 -2.4432 56.229 -1.0492 48.2215 -8.0926 43.0298 -4.0041 42.8177 -4.3441 52.1667 -5.314 48.9757
2.481 -4.1835 47.7339 -4.9512 45.9527 -3.4425 53.2621 -4.8082 40.7213 -3.8799 30.8462 -3.6987 39.7632 -2.902 38.7467 0.3101 33.2601 -3.2915 50.7372 -4.0488 30.212 -7.9896 33.7493 -2.0577 54.0723 -4.1052 36.2991 0.5775 53.6485 -3.0621 54.2324 -3.528 36.6574 -3.3482 35.1607 -8.6572 43.025 -2.2136 57.8943 -4.3661 34.6815 -4.6096 31.3204 0.234 36.3772 -5.1812 41.8996 -2.2018 39.4914 -3.8118 45.5431 -5.0131 34.3335 -5.2085 55.1237 -3.516 51.4243 -5.1592 31.734 -2.7114 44.3192 -5.5418 28.4286 -5.067 49.3442 -5.0302 46.5563 -3.6941 36.9499 -5.1997 53.6181 -3.1227 39.6607 -3.5141 42.7831 -2.4045 34.1263 -3.4522 35.1193 -2.7379 50.4309 -4.9306 47.2425 -4.5474 43.0445 -7.0949 31.274 -6.9182 30.2212 -2.4242 56.3418 0.2027 48.9751 -8.3614 42.6416 -4.4767 42.8003 -4.4892 51.9519 -5.3233 48.8466
2.4853 -4.5612 47.6133 -5.2774 45.9597 -3.4754 53.1722 -4.5742 40.7215 -3.5761 31.05 -3.4654 40.0005 -2.8748 38.8312 0.0514 34.0516 -3.1702 50.9729 -4.007 30.3542 -8.4933 33.3717 -2.0396 54.146 -4.1828 36.1681 1.4727 54.2916 -3.4945 54.1051 -3.3833 36.8953 -3.3149 35.2497 -7.9315 42.7036 -2.1934 58.0111 -4.5396 34.5615 -4.3094 31.4616 0.3399 37.1615 -5.073 41.7607 -0.4552 40.0401 -3.9051 45.4431 -3.3205 34.4694 -5.3992 54.9136 -4.0698 51.4693 -5.1353 31.6514 -2.6874 44.4868 -5.5146 28.3492 -4.6972 49.2868 -5.0782 46.3868 -3.6337 37.1467 -5.1044 53.4419 -3.4725 39.6747 -3.4832 42.9294 -2.3816 34.2264 -3.7311 35.0032 -3.1672 50.3574 -4.9143 47.1088 -5.3934 42.9463 -5.3498 31.2305 -7.8315 29.8941 -2.3993 56.4433 0.7906 49.7589 -7.6533 42.2848 -4.8262 42.695 -4.513 51.7422 -5.2453 48.7317
2.4896 -4.8704 47.4415 -6.2229 45.9102 -3.4007 53.0904 -4.8119 40.7366 -3.3622 31.2645 -3.3048 40.2372 -2.8539 38.9073 -0.236 34.7251 -3.0831 51.1935 -3.9717 30.4833 -7.5608 32.9827 -2.0255 54.2099 -4.3657 36.0305 1.6888 54.9476 -3.8418 53.9251 -3.2842 37.1225 -3.29 35.3301 -6.4785 42.5278 -2.1766 58.1163 -4.6403 34.4312 -4.0838 31.6196 0.1337 37.8663 -5.0069 41.6374 0.4968 40.759 -3.7472 45.3523 -1.7311 34.8088 -5.436 54.6964 -4.7798 51.4241 -5.1202 31.5747 -2.6673 44.6387 -5.6059 28.2738 -4.4085 49.315 -4.9818 46.2339 -3.5802 37.3277 -5.1207 53.2743 -3.921 39.6237 -3.4505 43.0609 -2.3516 34.3167 -3.9263 34.8625 -3.487 50.2211 -4.8954 46.989 -6.2446 42.7493 -3.4855 31.43 -7.8253 29.4897 -2.3856 56.5354 0.9083 50.4999 -6.7058 42.0324 -5.127 42.5432 -4.5017 51.5449 -5.3118 48.6288
2.4939 -5.0378 47.244 -7.3208 45.7142 -3.4099 53.0151 -5.33 40.7139 -3.2176 31.4778 -3.1937 40.4653 -2.8805 38.9706 -0.4793 35.2884 -3.052 51.3977 -3.9421 30.6 -6.1795 32.7783 -2.2816 54.2529 -4.4695 35.8827 1.6194 55.5244 -4.0612 53.7173 -3.2144 37.3352 -3.2789 35.3993 -4.5596 42.5819 -2.1572 58.2104 -4.8646 34.2854 -3.9273 31.7835 -0.1757 38.4663 -5.0046 41.5276 0.7561 41.4758 -3.7108 45.2702 -0.2956 35.3076 -5.655 54.485 -5.7302 51.2826 -5.1961 31.4974 -2.6443 44.7765 -5.7405 28.1856 -4.3724 49.3773 -4.8829 46.098 -3.5425 37.4931 -5.2449 53.1198 -4.276 39.5004 -3.4228 43.1804 -2.3294 34.3983 -3.9943 34.7123 -3.6886 50.0518 -4.8112 46.8842 -6.712 42.4787 -1.8099 31.8451 -7.0527 29.1646 -2.3638 56.6172 0.7133 51.1602 -5.1763 41.964 -5.2761 42.3681 -4.4929 51.3633 -5.1935 48.5356
2.4982 -5.2128 47.0411 -8.1281 45.416 -3.1781 52.939 -6.2415 40.6071 -3.119 31.6827 -3.1174 40.6802 -3.154 39.0075 -0.6674 35.7645 -3.0273 51.5838 -3.8775 30.705 -4.4902 32.7892 -2.7094 54.2469 -4.7388 35.7183 1.3877 56.0207 -4.148 53.5028 -3.1642 37.5318 -3.4869 35.4466 -2.3779 42.9085 -2.1391 58.2953 -5.3713 34.1154 -3.821 31.9446 -0.4705 38.9549 -5.0144 41.4287 0.6879 42.1155 -3.8452 45.1969 0.6889 35.9357 -5.5592 54.2833 -6.6414 51.026 -5.3519 31.4105 -2.6176 44.9006 -5.8608 28.0812 -4.7694 49.4189 -4.9822 45.9775 -3.5083 37.6435 -5.1006 52.9827 -4.5337 39.3359 -3.398 43.2884 -2.3096 34.4717 -4.0346 34.5648 -3.864 49.8688 -4.8426 46.7904 -6.5046 42.1943 -0.4644 32.417 -6.0614 28.9504 -2.3416 56.6912 0.3842 51.7188 -3.4284 42.1281 -5.4032 42.1863 -4.3371 51.1986 -5.167 48.4522
2.5024 -5.2743 46.8419 -8.5244 45.0529 -2.7373 52.9335 -7.1732 40.3948 -3.0478 31.8753 -3.0659 40.8797 -3.5819 38.9927 -0.8128 36.172 -3.0019 51.7533 -3.8786 30.8007 -2.7956 33.0249 -3.1269 54.1588 -5.3369 35.5228 1.1199 56.4237 -4.2147 53.2934 -3.1219 37.7114 -3.8658 35.4507 -0.7649 43.4819 -2.13 58.3707 -5.8651 33.8891 -3.7467 32.0982 -0.6959 39.3578 -5.0131 41.3421 0.449 42.6697 -3.6748 45.1292 0.8552 36.599 -5.5441 54.0981 -7.104 50.694 -5.4972 31.3082 -2.5955 45.0126 -6.0277 27.9598 -5.57 49.3951 -4.8518 45.871 -3.4725 37.7791 -5.0694 52.8593 -4.6615 39.1551 -3.3714 43.385 -2.2909 34.5363 -4.0519 34.4255 -3.8802 49.6827 -4.8102 46.7058 -5.8604 41.9604 0.3084 33.0945 -4.5999 28.9179 -2.3231 56.7578 0.0683 52.1647 -1.6471 42.5219 -5.4866 42.0077 -4.3105 51.0528 -5.147 48.3776
2.5067 -5.178 46.6544 -8.0372 44.7044 -2.403 53.0018 -7.8357 40.0922 -3.0032 32.0541 -3.0218 41.0622 -3.941 38.8975 -0.9607 36.5214 -2.9714 51.9066 -3.8482 30.8864 -1.2364 33.4501 -3.3898 54.0183 -5.9616 35.2613 0.8783 56.7452 -4.218 53.0943 -3.0913 37.8752 -4.1443 35.384 0.2256 44.1643 -2.2869 58.4283 -6.3717 33.6123 -3.6979 32.2419 -0.8541 39.6968 -4.9561 41.2633 0.1536 43.1226 -3.3489 45.0884 0.7852 37.1728 -5.5727 53.9302 -6.8011 50.3573 -5.6789 31.185 -2.5711 45.1139 -6.3842 27.8122 -7.109 49.2596 -4.8705 45.7742 -3.438 37.9024 -5.0871 52.7517 -4.7691 38.9716 -3.3443 43.4725 -2.46 34.5832 -4.0457 34.2953 -3.9608 49.5036 -4.7493 46.6301 -4.7579 41.839 0.5784 33.7647 -3.0308 29.0922 -2.318 56.8155 -0.1821 52.5285 -0.2839 43.1045 -5.3803 41.8391 -4.3516 50.923 -5.0817 48.3072
2.511 -5.2029 46.4839 -7.0191 44.4448 -2.2133 53.1176 -7.8308 39.754 -2.9603 32.2173 -2.9891 41.2291 -4.1941 38.7566 -1.135 36.8127 -2.946 52.0454 -3.8 30.9639 -0.1415 34.0359 -3.5695 53.8533 -6.8239 34.9649 0.7006 57.0093 -4.1133 52.9094 -3.0601 38.0229 -4.4094 35.2746 0.6574 44.8568 -2.6784 58.4462 -7.0205 33.3284 -3.6464 32.3733 -0.9692 39.9849 -4.9638 41.1894 -0.1141 43.487 -2.9122 45.1265 0.5533 37.6668 -5.4158 53.7808 -6.0222 50.0878 -5.6627 31.0391 -2.5526 45.2052 -6.5802 27.6319 -7.8208 48.9289 -4.8886 45.6898 -3.4017 38.014 -5.0239 52.6558 -4.8231 38.7936 -3.3184 43.5502 -2.794 34.5936 -4.0297 34.1747 -3.9563 49.3332 -4.7689 46.5617 -3.1148 41.9021 0.7417 34.3784 -1.5171 29.4536 -2.5717 56.8516 -0.2481 52.8348 0.6826 43.7823 -5.4187 41.6844 -4.3435 50.8105 -4.6874 48.2612
2.5153 -5.1114 46.3318 -5.6086 44.3541 -2.319 53.2412 -7.32 39.4528 -2.9273 32.3662 -2.9311 41.3802 -4.3947 38.5936 -1.327 37.0499 -2.9294 52.1707 -3.8346 31.0302 0.4717 34.6769 -3.6755 53.6782 -7.4244 34.5833 0.5567 57.232 -4.0828 52.7397 -3.0301 38.1567 -4.5908 35.144 0.7138 45.4989 -3.1911 58.388 -7.5987 33.003 -3.6102 32.4943 -1.1139 40.2298 -4.8558 41.1123 -0.3114 43.7867 -2.6098 45.2195 0.292 38.0676 -5.4002 53.6488 -4.7534 49.9623 -5.9331 30.9202 -2.5317 45.2867 -7.0813 27.4543 -8.0295 48.5774 -4.8818 45.6131 -3.3709 38.1143 -5.0626 52.5691 -4.7394 38.6266 -3.4175 43.6103 -3.1842 34.5419 -4.0026 34.0655 -3.9976 49.1766 -4.6015 46.4976 -1.3117 42.2069 0.2643 34.943 -0.3607 29.9771 -3.0487 56.8373 -0.4706 53.1085 1.0492 44.4868 -5.404 41.5465 -4.2025 50.7106 -4.2711 48.2951
2.5196 -5.0538 46.1949 -3.8154 44.4996 -2.6585 53.3347 -6.0544 39.2527 -2.8961 32.5012 -2.9136 41.5173 -4.4454 38.4235 -1.5022 37.2369 -2.8961 52.2829 -3.9963 31.0743 0.6798 35.2992 -3.6269 53.5048 -7.8577 34.1809 0.4295 57.4149 -4.1052 52.5874 -2.9918 38.2777 -4.6038 35.0046 0.5106 46.063 -3.5753 58.2488 -8.0009 32.6412 -3.5806 32.6043 -1.3781 40.4261 -4.4161 41.0808 -0.454 44.0397 -2.4703 45.345 0.0647 38.3928 -5.3136 53.536 -3.1339 50.0686 -6.587 30.7748 -2.5199 45.3586 -7.889 27.2287 -7.5788 48.2489 -4.6185 45.5414 -3.342 38.2051 -4.9386 52.4909 -4.734 38.4728 -3.7815 43.6341 -3.5307 34.4296 -4.0295 33.967 -3.8068 49.0334 -4.2796 46.4552 -0.0282 42.6984 -0.0449 35.3581 0.3407 30.5721 -3.4636 56.736 -0.6924 53.3134 0.8662 45.1297 -5.336 41.4236 -4.3165 50.6208 -3.9865 48.3852
2.5239 -5.1079 46.0777 -1.9584 44.8766 -3.3065 53.3587 -4.1013 39.2798 -2.8635 32.6234 -2.8953 41.6411 -4.4798 38.2568 -1.6483 37.3839 -2.8717 52.3845 -4.3211 31.0766 0.5984 35.8607 -3.7906 53.3373 -7.8687 33.7761 0.2734 57.5651 -4.0974 52.4551 -2.9672 38.3869 -4.6616 34.8686 0.2041 46.5308 -3.9114 58.066 -7.9111 32.2815 -3.5489 32.7035 -1.5932 40.558 -4.0383 41.1258 -0.5926 44.2519 -2.5842 45.4698 -0.1116 38.6609 -5.2817 53.4356 -1.2242 50.3762 -7.4406 30.5579 -2.7015 45.4099 -9.4105 26.9075 -6.5613 48.0165 -4.1687 45.5141 -3.3155 38.2874 -4.8353 52.4215 -4.7063 38.3348 -4.2628 43.5917 -3.725 34.2842 -4.0694 33.8738 -3.8059 48.9044 -3.8626 46.4884 0.7868 43.2739 -0.2948 35.7026 0.6875 31.1631 -3.7267 56.5839 -0.903 53.4757 0.5966 45.6562 -5.2398 41.316 -4.2869 50.5406 -3.8722 48.501
2.5282 -5.0891 45.9725 -0.1986 45.444 -4.1539 53.2876 -2.3593 39.5938 -2.8422 32.7345 -2.8614 41.7523 -4.5541 38.0977 -1.6898 37.4986 -2.8504 52.4763 -4.6271 31.0128 0.4735 36.3453 -3.7665 53.1788 -7.1039 33.4338 0.1145 57.6764 -3.9304 52.3369 -2.9374 38.4849 -4.6119 34.739 -0.0966 46.8999 -4.0707 57.8609 -7.0797 31.9894 -3.5183 32.7931 -1.7587 40.6557 -3.7996 41.2203 -0.7496 44.423 -2.9601 45.5575 -0.2452 38.8847 -5.2797 53.3437 0.2815 50.9058 -8.3065 30.2479 -3.1121 45.4175 -10.049 26.3865 -5.0471 47.962 -3.7876 45.5661 -3.2999 38.3604 -4.7957 52.3588 -4.6881 38.2137 -4.68 43.466 -3.7855 34.1269 -4.2095 33.7776 -3.8287 48.7912 -3.5652 46.5736 1.1422 43.8575 -0.4627 35.9904 0.6826 31.7177 -3.8989 56.4088 -1.1004 53.5946 0.2931 46.0776 -5.2602 41.2221 -3.9227 50.4686 -4.1127 48.6069
2.5324 -4.9252 45.8769 0.6649 46.1645 -4.9847 53.1002 -0.888 40.0733 -2.8112 32.8337 -2.8352 41.8532 -4.5513 37.9492 -0.4693 37.5994 -2.8356 52.5582 -4.8526 30.9096 0.0684 36.7558 -3.6494 53.0306 -6.1466 33.2184 -0.0274 57.7586 -3.9873 52.233 -2.9174 38.5742 -4.6557 34.6193 -0.3194 47.2032 -4.0914 57.6518 -5.6419 31.8041 -3.4921 32.8743 -1.8004 40.723 -3.9825 41.3318 -0.8992 44.5561 -3.6428 45.5745 -0.3629 39.0726 -5.2584 53.2617 1.0202 51.5513 -8.9619 29.8569 -3.4889 45.3511 -10.2322 25.8747 -3.3343 48.1404 -3.4692 45.6726 -3.3749 38.4186 -4.3775 52.3226 -4.653 38.1087 -4.8415 43.2931 -3.882 33.971 -4.308 33.6725 -3.8621 48.693 -3.4365 46.69 1.2038 44.3976 -0.5901 36.2316 0.3195 32.199 -4.0445 56.2258 -1.2883 53.6776 0.0355 46.4162 -5.1666 41.1396 -3.4243 50.4693 -4.6555 48.6652
2.5367 -5.0279 45.7915 0.8926 46.8671 -5.5911 52.8218 0.0844 40.6659 -2.786 32.924 -2.8157 41.9444 -4.5157 37.8134 -0.3741 37.8864 -2.8058 52.6292 -5.0009 30.7868 -0.1747 37.0477 -3.632 52.8958 -4.6901 33.1622 -0.2303 57.8183 -3.8772 52.142 -2.895 38.6539 -4.6353 34.5121 -0.4567 47.4558 -4.1722 57.4489 -3.8231 31.8709 -3.4466 32.9472 -1.366 40.7793 -4.3644 41.3947 -1.0875 44.6583 -4.4622 45.4954 -0.5011 39.2241 -4.986 53.1892 1.3412 52.1789 -9.1494 29.434 -3.818 45.2223 -9.3 25.4214 -1.548 48.5135 -3.3204 45.806 -3.643 38.4451 -4.0755 52.3599 -4.577 38.017 -5.1115 43.1013 -3.8326 33.8216 -4.4492 33.5568 -3.6443 48.6065 -3.596 46.8025 1.0513 44.8731 -0.7301 36.4338 0.0274 32.5565 -4.0652 56.0434 -1.3716 53.73 -0.1483 46.6969 -5.1801 41.0657 -3.0031 50.5598 -5.865 48.6383
2.541 -4.923 45.7159 0.8264 47.4927 -5.7343 52.5037 0.6179 41.2916 -2.7457 33.0057 -2.7963 42.026 -4.4329 37.6913 0.4851 38.1305 -3.08 52.6765 -5.0591 30.6573 -0.3367 37.2984 -3.6617 52.7743 -2.9957 33.3184 -0.9342 57.841 -3.9971 52.0607 -2.8983 38.7212 -4.5169 34.4175 -0.5165 47.6689 -4.3432 57.2554 -2.1162 32.1654 -3.4194 33.0134 -0.7925 40.8709 -5.1031 41.3835 -1.2746 44.7213 -5.2588 45.293 -0.6387 39.3418 -4.4434 53.1766 1.3261 52.7552 -8.4944 29.0565 -3.9842 45.0593 -8.3378 25.098 -0.1426 49.0617 -3.5241 45.9382 -4.1729 38.4137 -3.7043 52.4531 -4.5235 37.9361 -5.1814 42.9024 -3.8906 33.6839 -4.6439 33.4243 -3.6347 48.5317 -4.0871 46.8719 0.8068 45.272 -0.877 36.5952 -0.2051 32.8508 -4.09 55.8697 -2.1701 53.7558 -0.2878 46.9299 -5.137 41.0003 -2.6814 50.6976 -7.0177 48.4091
2.5453 -4.6541 45.6473 0.6039 48.0339 -5.3285 52.2192 0.7743 41.8878 -2.7261 33.0791 -2.7867 42.098 -4.4148 37.5842 2.1389 38.5098 -3.5323 52.6721 -5.0603 30.529 -0.4629 37.5097 -3.5724 52.6663 -1.3075 33.6831 -1.4512 57.7409 -3.6936 51.9881 -3.1751 38.7628 -4.4637 34.335 -0.7748 47.856 -4.111 57.0741 -0.6239 32.6297 -3.3918 33.0732 -0.2401 41.0548 -6.0446 41.2664 -1.5378 44.7588 -5.8792 45.0074 -0.7923 39.4314 -4.0216 53.257 1.1369 53.2579 -7.0066 28.7683 -4.1431 44.8846 -6.6371 24.9816 0.9995 49.7034 -3.9986 46.0175 -4.5267 38.2962 -3.527 52.5761 -4.5945 37.864 -5.2237 42.7077 -3.8741 33.5594 -4.6996 33.2676 -3.6683 48.4674 -4.8266 46.8645 0.5545 45.5876 -1.052 36.7198 -0.3566 33.095 -4.0823 55.7058 -1.6875 53.6206 -0.4206 47.1242 -4.9812 40.9412 -2.4589 50.8587 -7.9242 48.0608
