#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50
3.0638 -0.4673 147.1352 1.2749 152.6864 2.1287 172.7907 -0.2317 135.8305 -21.2127 104.651 -16.0632 124.231 -2.5542 120.9488 -0.0706 114.3666 -0.7843 164.2007 -8.093 88.4615 -2.7743 115.0767 -0.38 169.2795 -0.8243 121.1837 2.4658 176.5056 -3.035 167.0524 -8.3615 112.9757 -5.8266 109.498 -1.5303 145.6893 0.4653 181.7063 -3.5874 116.0297 -31.857 101.3388 1.1019 123.2736 3.0298 136.6078 1.5427 136.3855 1.9224 148.5305 0.4553 121.0079 0.1952 170.6093 3.384 168.4068 -1.1308 106.899 -1.6524 141.5966 -4.0507 96.9483 2.62 162.847 2.2247 149.5055 -9.402 111.9717 1.7329 168.0301 -3.83 122.6094 -0.7815 131.2992 -4.4585 108.3963 0.6341 111.3768 -4.0933 156.0317 2.323 151.8526 3.7986 143.9377 -3.3026 108.6441 -5.0933 101.2567 0.0573 176.4232 2.501 163.7623 0.0677 144.6078 -1.9628 131.5065 1.2312 163.254 3.4729 158.3161
3.0681 0.3498 147.4135 1.2838 152.6365 1.7965 172.8835 -0.759 135.7003 -21.3555 103.1082 -12.056 123.7558 -3.6603 121.0062 0.032 114.8935 -0.6508 164.2171 -6.5281 89.3338 -2.8294 114.9215 -1.941 169.1964 -0.7414 120.9661 2.8454 176.5505 -2.3629 166.9898 -6.5468 113.3989 -6.1109 109.4587 -0.5056 145.6341 0.2658 181.774 -3.6571 115.6234 -31.4984 99.5426 1.3995 123.7129 3.1865 136.9529 1.8377 136.5845 1.5406 148.6813 0.8459 121.1771 0.8925 170.8842 3.1367 168.4252 -4.0085 106.9383 0.0267 141.5007 -8.6195 96.8502 2.9851 162.9141 2.4311 149.7452 -4.9788 112.163 1.7982 168.3465 -3.1129 122.6418 -0.3704 131.9701 -4.9681 108.3297 0.8112 111.7417 -3.4824 155.7976 2.5561 152.0677 3.6932 143.8972 -2.1802 108.9521 -5.3425 101.0131 0.1088 176.5058 2.7564 163.9081 0.4332 144.5211 -0.9057 131.786 1.4752 163.5397 3.2043 158.622
3.0723 1.0489 147.745 0.7994 152.575 1.6367 172.9307 -0.3775 135.5824 -21.354 101.5497 -8.8185 123.7163 -4.7562 120.9314 0.0679 115.3753 -0.5537 164.2418 -5.6807 90.2692 -1.8887 114.786 -3.052 168.907 -0.6716 120.7675 3.1034 176.6195 -1.5012 166.9924 -3.3945 113.9632 -6.2273 109.4092 0.1937 145.6874 -0.5175 181.8045 -3.7029 115.2451 -28.5026 97.7149 1.4773 124.1387 3.0433 137.2757 2.1362 136.7927 1.442 148.8017 1.0953 121.3612 1.383 171.1887 3.2105 168.4215 -6.0926 106.5215 0.1823 141.7697 -12.192 96.0139 3.1465 162.9816 2.6936 149.9814 -3.9531 113.021 1.8525 168.6345 -2.4124 122.7514 -0.0463 132.6131 -5.0822 108.2396 1.0756 112.0948 -2.8243 155.6576 2.7663 152.2865 3.4392 143.8445 -1.2855 109.3627 -4.8417 100.7941 0.2371 176.5662 2.9524 164.0679 1.0476 144.5117 -0.0648 132.1526 1.5777 163.817 2.7449 158.8702
3.0766 1.6225 148.1141 0.8204 152.4978 1.5488 172.9509 -1.0945 135.4697 -19.5371 100.0622 -6.3407 123.9669 -5.5401 120.7358 0.0336 115.8072 -0.5975 164.2737 -5.6564 91.1878 -1.1484 114.8435 -3.9222 168.5443 -0.4676 120.5941 3.2914 176.7071 -0.607 167.09 -6.2168 114.8949 -5.532 109.352 0.9359 145.8045 -1.6209 181.7034 -3.6022 114.902 -30.6155 96.2869 1.4801 124.5276 2.8636 137.5593 2.4034 137.0098 1.0962 148.8905 1.3301 121.5525 1.6728 171.5049 2.8833 168.3995 -7.5797 105.8718 0.1512 141.9859 -14.2087 94.8221 3.4035 163.033 2.9757 150.2202 -2.8936 113.8598 1.9464 168.8974 -1.5502 122.9103 -0.1421 133.222 -4.8135 108.1598 1.445 112.4521 -2.1425 155.6028 2.8369 152.5057 3.444 143.7915 -0.6432 109.8244 -4.411 100.6047 0.3718 176.6238 3.0518 164.2328 1.5064 144.5743 0.6111 132.5622 1.6081 164.0726 2.2055 159.0443
3.0809 1.9793 148.5012 0.4121 152.4115 1.7646 172.9617 -0.9143 135.3601 -16.682 98.913 -4.5861 124.415 -5.0501 120.4919 -0.0346 116.1892 0.8392 164.2962 -6.6047 91.9944 -0.4183 115.0217 -4.4652 168.1359 -0.4166 120.449 3.3872 176.8029 0.1207 167.2673 -2.6155 115.1619 -4.5306 109.4008 1.3545 145.9542 -2.8395 181.4771 -3.6075 114.5951 -23.2088 94.6096 1.441 124.8752 2.4466 137.7846 2.5958 137.2331 1.1469 148.9434 1.5851 121.7474 1.7908 171.8119 2.9443 168.3637 -8.1178 105.1434 0.3849 142.1599 -15.1702 93.5366 3.3711 163.0617 3.2463 150.4643 -2.1312 114.683 2.1085 169.1426 -0.5917 123.1476 -0.6976 133.7479 -4.3794 108.1202 1.9626 112.8183 -1.4144 155.6247 2.9332 152.7151 3.2767 143.7395 -0.0703 110.3065 -3.0596 100.6114 0.4902 176.6909 3.072 164.3899 1.8412 144.6768 1.1155 132.9962 1.7846 164.303 1.5081 159.1375
3.0852 2.2135 148.8791 0.5508 152.3263 1.8011 172.9751 -1.433 135.2372 -13.4514 98.2475 -3.2507 124.9818 -4.4921 120.3872 -0.0717 116.5236 -2.7619 164.5285 -7.635 92.5586 0.0361 115.2656 -4.6058 167.7295 -0.5327 120.3336 3.3533 176.8949 0.7129 167.4907 -2.1478 116.001 -3.7134 109.5756 1.6706 146.1213 -3.8658 181.1459 -3.6003 114.3232 -18.1528 94.1074 1.3642 125.1825 1.9895 137.9393 2.7367 137.4535 1.3103 148.9796 1.812 121.9484 1.8352 172.0952 2.6712 168.3221 -8.4393 104.4229 0.534 142.3408 -15.498 92.2966 3.3441 163.0632 2.7911 150.7108 -1.4988 115.4838 2.7391 169.3793 0.148 123.4555 -1.6223 134.1316 -3.7988 108.1328 2.1845 113.2036 -0.5731 155.7161 2.1722 152.9102 3.4478 143.6944 0.3539 110.7924 -2.0549 100.8306 0.2674 176.7617 3.0264 164.5305 2.0352 144.7992 1.4221 133.4324 1.959 164.5264 1.1088 159.1359
3.0895 2.1412 149.2369 0.3813 152.246 2.1809 172.9968 -1.3551 135.1163 -10.603 98.0455 -2.5064 125.608 -3.7958 120.3664 -0.1215 116.818 -0.1664 164.1666 -8.1665 92.9247 0.3964 115.5389 -4.351 167.3632 -0.6232 120.2252 3.2935 176.9742 1.1548 167.746 -1.627 116.7622 -2.8549 109.797 1.974 146.2993 -4.6388 180.7476 -3.6786 114.0796 -14.0551 94.142 1.2884 125.4478 0.7812 138.0211 2.7439 137.6626 1.6607 149.0302 2.0334 122.1536 2.0143 172.3535 2.774 168.281 -7.8787 103.7522 0.4751 142.5197 -15.3637 91.1451 3.1533 163.0448 2.4564 150.891 -1.0472 116.2551 2.9237 169.6698 0.7674 123.7973 -2.7972 134.3442 -2.8515 108.2101 1.9744 113.5623 0.1377 155.8954 1.9393 153.0365 3.3669 143.6634 0.7701 111.2732 -1.202 101.1611 -0.4 176.7885 2.9214 164.6512 2.2161 144.932 1.5601 133.8495 2.2588 164.7482 0.94 159.0788
3.0938 2.2041 149.5443 1.051 152.174 2.5997 173.0261 -1.3345 135.0003 -8.278 98.1539 -1.2793 126.2339 -3.0807 120.4238 -0.1855 117.0767 -0.0222 164.3351 -8.4265 93.2102 0.7078 115.8202 -3.9774 167.0664 -0.8499 120.1194 3.167 177.0406 1.4405 168.0147 -1.2219 117.4754 -2.0541 110.0821 2.2309 146.4871 -4.9883 180.3273 -3.7526 113.8555 -10.5185 94.5334 1.2199 125.6764 0.1877 137.9258 2.6856 137.8497 1.955 149.105 2.1846 122.3611 2.165 172.6037 2.6993 168.2427 -8.0683 103.1572 0.1952 142.6676 -15.1926 90.1158 3.0971 163.0088 1.811 151.0171 -1.0928 116.9813 2.9904 169.9552 1.2123 124.1638 -3.9872 134.3923 -2.0477 108.3862 1.7311 113.8571 0.6926 156.1222 1.4881 153.0992 3.6491 143.644 1.1143 111.7453 -0.6759 101.5469 -1.4363 176.7007 2.811 164.7499 2.412 145.0715 1.6523 134.231 2.5381 164.9791 0.9822 159.0064
3.0981 2.3253 149.8203 1.2799 152.1646 2.6917 173.08 -0.9256 134.8956 -4.9402 98.4815 -2.2536 126.9331 -2.3462 120.5526 -0.2476 117.3015 0.0087 164.4381 -8.3783 93.438 0.9969 116.1058 -3.3106 166.842 -1.1185 120.013 3.0535 177.0915 1.5928 168.2809 -0.8611 118.1443 -1.3068 110.4121 2.4954 146.6826 -5.3159 179.9334 -3.8707 113.6445 -7.9214 95.2374 1.18 125.8731 -0.2944 137.7432 2.6316 138.0134 2.4448 149.199 2.3056 122.5616 2.505 172.8465 2.7999 168.2142 -7.7387 102.6361 -0.4236 142.7407 -14.9012 89.2015 2.9233 162.9665 1.4059 151.0702 -1.7049 117.6125 2.8365 170.2151 1.4899 124.5336 -5.4626 134.2993 -1.312 108.6068 1.1798 114.0894 1.0745 156.3709 1.3899 153.1195 3.6998 143.6377 1.3288 112.2034 -0.1935 101.9527 -2.5841 176.4927 2.7066 164.8279 2.6419 145.2214 1.7711 134.5807 2.7042 165.2241 1.3253 158.9386
3.1023 2.6178 150.0866 1.8273 152.2139 2.9411 173.1125 -0.2549 134.838 -6.8188 99.1914 -0.6132 127.3883 -1.5942 120.7455 -0.2966 117.4971 0.1562 164.5174 -7.9342 93.6488 1.2774 116.3937 -2.3764 166.7304 -1.1148 119.9002 2.9242 177.1287 1.7034 168.5325 -0.5748 118.7743 -0.5169 110.7813 2.7089 146.8868 -4.4175 179.5387 -3.7352 113.4446 -6.4087 96.0772 1.1258 126.044 -0.2753 137.535 2.5279 138.1537 2.8964 149.3058 2.2172 122.7533 2.8228 173.1004 2.67 168.1921 -7.9682 102.1749 -1.6474 142.7137 -14.8197 88.3966 2.9211 162.9238 1.0997 151.065 -2.704 118.0908 2.5495 170.4433 1.6129 124.8871 -6.0087 134.0297 -0.6508 108.8745 -0.0055 114.2308 1.3069 156.6287 1.3443 153.1169 3.9503 143.6433 1.4926 112.6375 0.1961 102.3621 -3.6415 176.1816 2.6351 164.8893 2.8758 145.3839 1.9721 134.9066 2.6894 165.4605 1.4562 158.8937
3.1066 2.9419 150.3617 1.9727 152.29 2.921 173.1325 0.3664 134.8953 -3.33 99.4177 -0.3333 128.028 -0.7121 120.9989 -0.3579 117.6675 0.296 164.5967 -7.2991 93.8832 1.5385 116.6834 -1.617 166.7419 -1.2627 119.7864 2.82 177.1542 1.7115 168.7676 -0.7256 119.3617 0.1359 111.1997 2.8553 147.0939 -3.5443 179.3264 -3.854 113.2589 -5.4772 96.9687 1.079 126.1925 -0.464 137.3327 2.4737 138.2714 3.3026 149.4162 2.1853 122.9139 3.0284 173.3689 2.7247 168.1727 -7.6924 101.7629 -3.3179 142.5189 -14.5608 87.695 2.8848 162.8835 0.9572 151.0279 -3.7794 118.3701 2.1971 170.6215 1.7181 125.2123 -5.5329 133.7779 -0.0517 109.1731 -2.6323 114.1913 1.4057 156.8819 1.6385 153.1123 4.2358 143.657 1.4652 113.043 0.5232 102.7693 -4.4368 175.7947 2.5296 164.9392 3.0852 145.5589 2.313 135.2248 2.4389 165.6773 1.6015 158.876
3.1109 3.1631 150.6469 2.1835 152.3781 2.9692 173.138 0.8597 135.0213 -2.7749 100.1378 -0.1521 128.6108 0.0385 121.3267 -0.4373 117.8132 0.397 164.6824 -6.7229 94.1637 1.7386 116.9734 -0.882 166.821 -1.0919 119.677 2.7302 177.1709 1.9124 168.9785 -1.3341 119.86 0.5172 111.643 2.8949 147.2937 -2.7129 179.2296 -3.6015 113.0914 -5.438 97.8386 1.0272 126.3187 -0.125 137.1489 2.3756 138.3707 3.4799 149.5121 2.1006 123.0515 3.1183 173.6318 2.603 168.1531 -7.9969 101.3896 -4.0314 142.1362 -14.5235 87.0791 2.9606 162.8516 1.3812 150.9788 -4.8469 118.4965 1.7538 170.7403 1.682 125.5129 -4.9572 133.6488 0.5141 109.4983 -4.6031 113.7455 1.511 157.1178 1.8693 153.118 4.3324 143.6836 1.4295 113.401 0.8285 103.1678 -5.1693 175.3801 2.433 164.9755 3.2112 145.7384 2.6473 135.5587 2.3193 165.8566 1.6092 158.8675
3.1152 3.4644 150.9297 2.3241 152.4692 2.758 173.1268 1.1509 135.1817 -2.0793 100.8113 0.1361 129.144 0.6254 121.6985 -0.5538 117.9346 0.1978 164.7678 -5.5404 94.4725 1.8423 117.2548 -0.2056 166.9662 -1.0443 119.5753 2.6529 177.1804 2.1596 169.1846 -2.2845 120.2064 0.7241 112.0686 2.848 147.4753 -1.9182 179.2177 -3.1531 112.9429 -6.6378 98.6055 0.9483 126.4261 -0.3255 136.9881 2.322 138.4515 3.3969 149.5814 2.0358 123.1673 2.8485 173.8761 2.7209 168.1353 -7.7441 101.0467 -4.474 141.7638 -14.2271 86.5308 2.9587 162.829 1.615 150.9492 -5.7041 118.4977 1.4822 170.7955 1.8962 125.779 -4.2289 133.6078 0.9188 109.8489 -5.874 113.0909 1.5788 157.3381 2.6228 153.1361 4.4368 143.727 1.3507 113.7158 1.0929 103.5579 -5.1657 174.926 2.3229 164.9991 3.2257 145.9097 2.8539 135.894 1.8932 165.998 1.605 158.8629
3.1195 2.9799 151.2113 2.5082 152.564 2.7348 173.1003 1.3585 135.3536 -1.5251 101.4636 0.3972 129.653 1.0475 122.0909 -0.8248 118.0292 -0.5882 164.8089 -4.626 94.9157 1.8781 117.5173 0.4101 167.1628 -0.3403 119.5019 2.4837 177.1846 2.4506 169.4 -3.3878 120.3847 0.822 112.4653 2.8193 147.6347 -1.1261 179.2779 -2.0245 112.9401 -7.4104 99.1197 0.7749 126.5137 0.1564 136.8516 2.2579 138.5184 3.3033 149.6152 1.9685 123.2644 2.884 174.0843 2.7091 168.123 -7.843 100.7349 -4.483 141.3906 -14.1681 86.0455 3.0372 162.8149 1.9285 150.9509 -6.8196 118.4155 1.4289 170.8111 2.1453 126.0342 -3.4628 133.6527 1.0338 110.1979 -6.4729 112.3838 1.7676 157.5431 2.7849 153.1894 4.5077 143.7869 1.2776 113.9902 1.2809 103.9357 -4.2304 174.5475 2.1582 165.0105 3.1802 146.0627 2.8843 136.2124 1.4016 166.0873 1.4328 158.8554
3.1238 2.5861 151.4356 2.7516 152.6658 2.5077 173.0602 1.5252 135.526 -1.0706 102.0929 0.3236 130.1364 1.2971 122.4838 -1.6157 118.0753 -1.7015 164.7219 -3.7589 95.3909 1.8534 117.7545 1.0328 167.4019 0.0923 119.5558 2.3029 177.1775 2.657 169.6285 -4.4198 120.416 0.8813 112.8259 2.6743 147.7745 -0.3778 179.408 -1.2113 113.0954 -8.049 99.4895 0.4015 126.5707 -0.433 136.7454 2.2168 138.5729 3.0658 149.6197 1.9208 123.345 2.205 174.262 2.9493 168.1218 -7.6169 100.4497 -4.1559 141.0668 -14.1032 85.6207 2.9794 162.8065 2.1353 150.9697 -6.2338 118.1938 1.3281 170.8161 2.3989 126.2991 -2.6843 133.7756 1.0852 110.511 -6.6797 111.6825 1.9866 157.7457 3.2341 153.2425 4.6212 143.8642 1.233 114.2285 1.4134 104.2939 -3.5195 174.3492 1.943 164.9998 3.1124 146.1957 2.6581 136.4996 1.2557 166.1002 1.3658 158.8386
3.128 2.0129 151.575 3.0323 152.7795 2.5647 173.0142 1.7452 135.6984 -0.7697 102.6906 -0.0841 130.5543 1.3883 122.8566 -2.2479 118.0086 -2.9113 164.5104 -3.0011 95.9056 1.7959 117.9636 1.385 167.6903 0.6019 119.6821 2.0404 177.1554 2.7595 169.856 -5.2544 120.3324 0.9932 113.1522 2.5942 147.884 0.4609 179.598 -0.5286 113.3401 -8.4416 99.7655 -0.4756 126.5696 -0.0148 136.6468 2.2119 138.6134 2.7985 149.6012 1.8757 123.4128 1.6847 174.3559 3.1282 168.1378 -7.5517 100.198 -3.6748 140.8194 -13.8718 85.2621 3.0231 162.7997 2.33 150.9999 -5.5502 118.1443 1.595 170.812 2.4783 126.5628 -1.826 133.9647 1.139 110.7927 -6.613 111.0259 2.2083 157.9527 3.5458 153.2895 4.647 143.9521 1.1986 114.4376 1.3847 104.6278 -2.744 174.2373 1.6415 164.9528 3.0348 146.3062 2.4251 136.741 1.2515 166.0879 1.0907 158.8092
3.1323 1.4701 151.6401 3.3263 152.9087 2.3971 172.9705 1.9601 135.8754 -0.8539 103.2481 -0.7911 130.8617 1.4801 123.1952 -2.806 117.8446 -3.9975 164.1933 -2.3079 96.4416 1.7226 118.144 1.5096 167.9755 0.8291 119.8486 1.7189 177.1154 2.9185 170.0736 -6.47 120.1694 1.3491 113.4559 2.5023 147.9744 1.0835 179.8624 -0.0624 113.6271 -8.3667 99.982 -1.0789 126.4434 -0.8882 136.5461 2.0766 138.6294 2.5545 149.5481 1.7985 123.4693 1.0947 174.3724 3.4174 168.1786 -6.8513 99.9846 -3.257 140.658 -11.5036 84.9612 3.0265 162.7956 2.4292 151.033 -4.7859 118.1861 1.6983 170.8134 2.4601 126.8064 -0.7965 134.2288 1.2422 111.0485 -6.4869 110.4356 2.3797 158.1615 3.9091 153.327 4.6238 144.0399 1.1629 114.6211 1.3451 104.921 -2.0472 174.2115 1.3927 164.8612 2.9057 146.3989 1.5901 136.927 1.4061 166.0746 0.9744 158.7617
3.1366 1.1251 151.6271 3.5701 153.0492 2.5744 172.9301 2.1777 136.0591 -1.4528 103.7282 -1.7937 131.038 1.4865 123.5069 -3.09 117.632 -4.8084 163.7991 -1.6117 96.9973 1.6779 118.2972 1.5621 168.2387 1.0404 120.0289 1.4621 177.0571 2.337 170.2811 -5.7864 119.8593 1.6911 113.7782 2.449 148.0481 1.4618 180.1526 0.2435 113.93 -8.0189 100.1781 -1.6591 126.2414 -0.7852 136.442 1.6596 138.6032 2.3366 149.4861 1.7101 123.5089 0.9033 174.3294 3.5826 168.2451 -5.2941 100.0055 -2.1578 140.5541 -9.2253 85.1704 3.1361 162.803 2.667 151.0626 -4.023 118.2977 2.0751 170.8266 2.4591 127.0222 -0.011 134.5857 1.3824 111.2857 -6.3348 109.9113 2.4189 158.3671 3.9766 153.3502 4.5151 144.1211 1.1092 114.7819 1.2723 105.1775 -1.2865 174.2538 1.0793 164.7427 2.8159 146.4676 0.373 137.0042 1.5277 166.0665 0.7549 158.6975
3.1409 0.9113 151.5726 3.7254 153.1932 2.5025 172.8997 2.3642 136.249 -2.342 104.0699 -3.5287 131.0699 1.674 123.7869 -3.1108 117.4035 -5.6232 163.3786 -1.1736 97.5758 1.6045 118.43 1.606 168.4769 1.179 120.2101 1.2065 176.987 2.116 170.4166 -5.1837 119.759 1.9789 114.1055 2.3687 148.1096 1.6717 180.4439 0.5584 114.2303 -7.7133 100.3876 -1.9861 126.0067 -1.1051 136.3271 1.3249 138.5047 2.2488 149.4227 1.3929 123.52 0.8214 174.2608 3.532 168.3299 -4.0321 100.2746 -1.3308 140.6202 -7.2319 85.7151 3.2575 162.8242 2.7156 151.0825 -3.2434 118.4807 2.1614 170.8483 1.5098 127.2089 0.6269 134.9804 1.7172 111.5111 -6.1657 109.4466 2.4245 158.5623 3.866 153.3581 4.3941 144.191 1.0691 114.9204 1.2256 105.4001 -0.4967 174.3671 0.9582 164.6118 2.735 146.5214 -0.6574 136.8905 1.8148 166.0666 0.6933 158.6284
3.1452 1.0857 151.5001 3.6428 153.3313 2.6929 172.8829 2.4722 136.4397 -3.2726 104.2525 -4.5261 130.8725 1.8828 124.0543 -3.174 117.1797 -5.5863 162.9042 -1.0076 98.1323 1.558 118.5409 1.6775 168.692 1.3522 120.3882 1.0494 176.9102 1.5621 170.5035 -4.4512 119.7374 2.1095 114.429 2.3209 148.1586 1.7622 180.7201 0.834 114.5277 -6.6469 100.5996 -2.1235 125.7601 -0.9654 136.2125 0.8279 138.3663 2.1687 149.3634 0.7651 123.481 0.9793 174.1891 3.388 168.4018 -3.0423 100.6828 -0.604 140.7447 -5.7632 86.4387 3.3924 162.8692 2.721 151.0896 -2.4727 118.7128 2.3556 170.8775 1.1152 127.2995 1.1281 135.4015 1.8369 111.7441 -6.1767 109.0403 1.9878 158.7378 3.8145 153.3492 4.0974 144.2488 0.9888 115.0401 1.1735 105.5939 0.3133 174.5494 0.6815 164.4772 2.6272 146.5639 -1.2627 136.6541 2.1268 166.0776 0.7009 158.556
3.1495 1.4308 151.435 3.5629 153.4421 2.575 172.8742 2.5255 136.6212 -4.1904 104.3143 -4.707 130.6267 2.1089 124.3217 -3.0074 116.9707 -4.5899 162.5185 -0.9156 98.6339 1.4966 118.6347 1.8482 168.8898 1.5241 120.5657 0.9042 176.8305 1.408 170.5355 -3.7389 119.7944 1.9268 114.7281 2.3015 148.1934 1.783 180.9737 1.091 114.8214 -5.6688 100.9246 -2.2075 125.5231 -1.1669 136.1025 0.4884 138.2082 2.2017 149.3086 0.211 123.3595 1.2599 174.126 3.2758 168.4599 -2.3611 101.159 0.0491 140.9339 -4.6958 87.244 3.4866 162.9324 2.6271 151.0818 -1.5217 119.0 2.5022 170.9038 0.5516 127.3023 1.4519 135.8309 1.5259 111.9648 -6.015 108.6831 1.564 158.8692 3.6752 153.3267 3.8151 144.2842 0.7751 115.1383 1.1393 105.7625 0.905 174.8001 0.684 164.3454 2.5527 146.5885 -1.5837 136.3737 2.0785 166.1182 1.1354 158.4895
3.1538 1.4086 151.3986 3.4279 153.534 2.708 172.8694 2.492 136.7866 -4.9196 104.2741 -4.6096 130.4193 2.1905 124.5864 -2.8734 116.7814 -3.8551 162.317 -0.8266 99.0874 1.414 118.7126 2.4289 169.085 1.76 120.746 0.8533 176.752 1.3448 170.5375 -2.9992 119.918 1.841 114.9848 2.2604 148.2048 1.9345 181.2025 1.3254 115.1107 -4.7486 101.3168 -2.0951 125.3037 -0.9643 135.9994 0.0075 138.0423 2.2788 149.2691 -0.5455 123.1912 1.372 174.09 3.0575 168.5063 -1.8122 101.6585 0.6376 141.169 -3.9443 88.0738 3.5076 163.0035 2.5369 151.0582 -0.7418 119.3662 2.2854 170.9312 0.3902 127.2591 1.6713 136.2452 1.386 112.1407 -6.3468 108.3691 1.2831 158.9296 3.6029 153.3007 3.528 144.2994 0.287 115.2008 1.1019 105.9091 1.3121 175.0773 0.6944 164.2227 2.3856 146.5828 -1.5676 136.0883 2.1043 166.1503 1.3343 158.4734
3.158 1.7968 151.3694 3.3258 153.6049 2.6448 172.8644 2.4653 136.9321 -5.9749 104.1698 -4.2328 130.2518 2.1251 124.8323 -2.6963 116.6158 -3.0507 162.205 -0.6572 99.5012 1.2224 118.7716 2.5257 169.3482 1.9837 120.9371 0.9853 176.679 1.3934 170.5312 -2.2634 120.1024 1.3464 115.1944 1.8672 148.1746 2.1493 181.4215 1.5172 115.3945 -3.8841 101.745 -1.9851 125.1059 -0.2946 135.9104 -0.3005 137.881 2.3637 149.2476 -1.0068 122.998 1.2595 174.0719 2.884 168.5381 -1.4086 102.1598 1.2366 141.436 -3.2039 88.9018 3.4957 163.0743 2.4612 151.0203 -0.1247 119.7683 2.2321 170.9341 0.2918 127.1899 1.6784 136.6365 0.8377 112.2678 -6.1016 108.0725 1.1455 158.9493 3.6591 153.2693 3.2272 144.2966 -0.5928 115.1906 1.0486 106.037 1.5599 175.362 0.8015 164.1137 2.0236 146.5297 -1.1624 135.8217 2.0229 166.1666 1.7645 158.5053
3.1623 1.6546 151.3513 3.2027 153.6612 2.7744 172.8605 2.3369 137.0589 -5.3864 103.9375 -3.717 130.1494 2.1245 125.0457 -2.7522 116.4722 -2.3034 162.1788 -0.4297 99.8919 0.806 118.7963 2.6891 169.5917 2.0994 121.1381 0.9601 176.6152 1.8652 170.525 -1.2835 120.3436 0.439 115.3317 1.6442 148.0819 2.4556 181.6441 1.6214 115.6676 -3.0945 102.2045 -1.8268 124.933 0.2144 135.9412 -0.5513 137.7312 2.3652 149.2387 -1.5913 122.8003 1.291 174.0501 2.6721 168.5558 -1.0172 102.6508 1.4821 141.7389 -2.7111 89.7093 3.3408 163.1378 2.6172 150.9836 0.3383 120.1898 2.0036 170.9106 0.5466 127.1175 1.7237 136.9822 0.3524 112.3394 -6.2793 107.802 1.3252 158.9491 3.7848 153.2501 3.0339 144.2767 -1.3091 115.063 0.9906 106.1468 1.663 175.6374 0.8848 164.02 1.7396 146.4145 -1.5063 135.6033 1.9859 166.167 2.0142 158.564
3.1666 1.939 151.3407 3.1004 153.7029 2.9727 172.8621 2.2698 137.1562 -4.8169 103.8717 -3.2909 130.1231 1.1423 125.2273 -2.6435 116.3482 -1.523 162.2228 0.1938 100.2792 0.0409 118.758 2.5014 169.8196 2.1514 121.3294 1.0732 176.5648 1.6993 170.5437 -0.5679 120.6777 -1.7616 115.33 1.1514 147.952 2.7353 181.8842 1.6615 115.9215 -2.2831 102.6889 -1.8542 124.7856 0.7509 136.0493 -0.8015 137.5965 2.5129 149.235 -2.2015 122.6067 0.9716 174.0242 2.6082 168.5617 -0.6026 103.1299 1.5011 142.0281 -2.2387 90.4875 3.2653 163.1896 2.8271 150.9622 0.6387 120.6123 1.8836 170.8693 0.9336 127.0638 1.8706 137.2931 -0.0926 112.3392 -5.9521 107.5575 1.4854 158.9548 3.9897 153.2475 2.7824 144.2431 -1.9871 114.8684 0.7975 106.237 1.7857 175.8907 1.0201 163.9414 1.3199 146.2622 -1.0678 135.4056 1.8298 166.152 2.1136 158.6332
3.1709 1.567 151.3306 2.936 153.7337 3.2138 172.8832 2.1901 137.237 -4.1715 103.8788 -2.3012 130.1373 0.7258 125.3074 -2.6021 116.2408 -0.6244 162.3381 0.4939 100.719 -0.6415 118.6189 2.4267 170.0173 2.1443 121.5033 1.0947 176.5275 2.2291 170.5621 0.0315 121.0423 -3.2184 115.0002 1.0277 147.8036 2.9625 182.1385 1.6498 116.1511 -1.5746 103.2054 -1.685 124.6652 1.0421 136.1991 -0.8404 137.4782 2.595 149.2404 -2.615 122.4227 0.8978 173.9903 2.4167 168.5609 -0.3193 103.6055 1.4136 142.2872 -1.9217 91.2322 3.1304 163.2285 3.198 150.9659 0.8297 121.0178 1.6764 170.8174 0.9748 127.0458 2.1244 137.5916 -0.2926 112.29 -5.1524 107.3433 1.9971 158.9791 4.2473 153.2562 2.5853 144.1993 -2.403 114.6408 0.3304 106.2949 1.8023 176.1288 1.1049 163.877 0.9506 146.0925 -1.5591 135.231 1.7629 166.1201 2.2074 158.6993
