#Time Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20
2.9181 -8.4864 0.0 -9.8351 0.0 -7.5618 0.0 -14.3151 0.0 -7.966 0.0 -7.007 0.0 -16.195 0.0 -8.9077 0.0 -9.0208 0.0 -8.6535 0.0 -8.1066 0.0 -10.5002 0.0 -8.8484 0.0 -11.6651 0.0 -8.4677 0.0 -7.2789 0.0 -15.1953 0.0 -7.6578 0.0 -11.2712 0.0 -8.1115 0.0
2.9224 -8.399 0.0 -9.7696 0.0 -7.4691 0.0 -13.6165 0.0 -7.9934 0.0 -6.9378 0.0 -15.2229 0.0 -8.8311 0.0 -8.6519 0.0 -8.8652 0.0 -8.0163 0.0 -10.4226 0.0 -8.744 0.0 -11.089 0.0 -8.499 0.0 -7.2082 0.0 -14.2724 0.0 -7.5929 0.0 -10.7969 0.0 -8.3108 0.0
2.9267 -8.2873 0.0 -9.6626 0.0 -7.3582 0.0 -13.0001 0.0 -8.1367 0.0 -6.8792 0.0 -14.3803 0.0 -8.7981 0.0 -8.4339 0.0 -9.1201 0.0 -7.9143 0.0 -10.3035 0.0 -8.6095 0.0 -10.5801 0.0 -8.6495 0.0 -7.144 0.0 -13.4863 0.0 -7.5687 0.0 -10.5079 0.0 -8.5523 0.0
2.9309 -8.1628 0.0 -9.4925 0.0 -7.2251 0.0 -12.4435 0.0 -8.3549 0.0 -6.8192 0.0 -13.6735 0.0 -8.8082 0.0 -8.3403 0.0 -9.3644 0.0 -7.8003 0.0 -10.1248 0.0 -8.4368 0.0 -10.1209 0.0 -8.884 0.0 -7.0794 0.0 -12.8246 0.0 -7.5734 0.0 -10.3702 0.0 -8.7734 0.0
2.9352 -8.005 0.0 -9.2918 0.0 -7.0843 0.0 -11.9833 0.0 -8.5954 0.0 -6.7532 0.0 -13.0546 0.0 -8.8314 0.0 -8.3021 0.0 -9.5094 0.0 -7.6538 0.0 -9.9033 0.0 -8.2492 0.0 -9.7388 0.0 -9.1452 0.0 -7.0128 0.0 -12.2423 0.0 -7.5896 0.0 -10.3103 0.0 -8.9199 0.0
2.9395 -7.8513 0.0 -9.0677 0.0 -6.9522 0.0 -11.4284 0.0 -8.7984 0.0 -6.71 0.0 -12.497 0.0 -8.8579 0.0 -8.2539 0.0 -9.5538 0.0 -7.5113 0.0 -9.6687 0.0 -8.0814 0.0 -9.2257 0.0 -9.351 0.0 -6.9719 0.0 -11.7166 0.0 -7.6105 0.0 -10.2354 0.0 -8.9596 0.0
2.9438 -7.7053 0.0 -8.8506 0.0 -6.8352 0.0 -10.8772 0.0 -8.9025 0.0 -6.6641 0.0 -12.0312 0.0 -8.8661 0.0 -8.1755 0.0 -9.5277 0.0 -7.3745 0.0 -9.4339 0.0 -7.9476 0.0 -8.7701 0.0 -9.4724 0.0 -6.9214 0.0 -11.2778 0.0 -7.605 0.0 -10.1283 0.0 -8.9409 0.0
2.9481 -7.5796 0.0 -8.6638 0.0 -6.7457 0.0 -10.523 0.0 -8.9218 0.0 -6.6275 0.0 -11.4748 0.0 -8.8305 0.0 -8.0459 0.0 -9.5668 0.0 -7.2576 0.0 -9.2404 0.0 -7.8522 0.0 -8.4863 0.0 -9.4925 0.0 -6.8815 0.0 -10.7322 0.0 -7.555 0.0 -9.9617 0.0 -8.9988 0.0
2.9524 -7.4897 0.0 -8.54 0.0 -6.6682 0.0 -10.3445 0.0 -8.8874 0.0 -6.5638 0.0 -10.9132 0.0 -8.7586 0.0 -7.8726 0.0 -10.4572 0.0 -7.1705 0.0 -9.1087 0.0 -7.7615 0.0 -8.3481 0.0 -9.4509 0.0 -6.8221 0.0 -10.2046 0.0 -7.47 0.0 -9.7521 0.0 -9.9099 0.0
2.9566 -7.4058 0.0 -8.4645 0.0 -6.6017 0.0 -10.2904 0.0 -8.9362 0.0 -6.4828 0.0 -10.5475 0.0 -8.658 0.0 -7.6828 0.0 -13.124 0.0 -7.0909 0.0 -9.0339 0.0 -7.6826 0.0 -8.3041 0.0 -9.4751 0.0 -6.7299 0.0 -9.8682 0.0 -7.3917 0.0 -9.5216 0.0 -12.4334 0.0
2.9609 -7.3366 0.0 -8.4358 0.0 -6.5425 0.0 -10.2633 0.0 -9.7714 0.0 -6.3459 0.0 -10.3598 0.0 -8.5528 0.0 -7.4896 0.0 -15.3995 0.0 -7.0222 0.0 -9.0063 0.0 -7.6154 0.0 -8.2881 0.0 -10.2855 0.0 -6.588 0.0 -9.6967 0.0 -7.2988 0.0 -9.2927 0.0 -14.5597 0.0
2.9652 -7.2686 0.0 -8.4399 0.0 -6.4783 0.0 -10.2175 0.0 -12.2315 0.0 -6.1173 0.0 -10.2994 0.0 -8.4188 0.0 -7.3278 0.0 -16.9268 0.0 -6.9596 0.0 -9.0124 0.0 -7.5453 0.0 -8.2569 0.0 -12.876 0.0 -6.3446 0.0 -9.6423 0.0 -7.1887 0.0 -9.0893 0.0 -15.9555 0.0
2.9695 -7.2079 0.0 -8.4578 0.0 -6.4288 0.0 -10.1266 0.0 -14.2884 0.0 -5.8564 0.0 -10.2843 0.0 -8.2664 0.0 -7.212 0.0 -17.778 0.0 -6.8982 0.0 -9.0354 0.0 -7.4735 0.0 -8.181 0.0 -15.1189 0.0 -6.0792 0.0 -9.6297 0.0 -7.0663 0.0 -8.9522 0.0 -16.7684 0.0
2.9738 -7.142 0.0 -8.4729 0.0 -6.3687 0.0 -9.9686 0.0 -15.7068 0.0 -5.5532 0.0 -10.2488 0.0 -8.0994 0.0 -7.1469 0.0 -18.0303 0.0 -6.8421 0.0 -9.0572 0.0 -7.4123 0.0 -8.0561 0.0 -16.6055 0.0 -5.7643 0.0 -9.5977 0.0 -6.9349 0.0 -8.8722 0.0 -16.9824 0.0
2.9781 -7.0762 0.0 -8.4445 0.0 -6.3296 0.0 -9.7692 0.0 -16.4588 0.0 -5.278 0.0 -10.1617 0.0 -7.9557 0.0 -7.1148 0.0 -17.6738 0.0 -6.7782 0.0 -9.0324 0.0 -7.3625 0.0 -7.8904 0.0 -17.3946 0.0 -5.4761 0.0 -9.5179 0.0 -6.821 0.0 -8.8348 0.0 -16.6614 0.0
2.9824 -7.0403 0.0 -8.3678 0.0 -6.2918 0.0 -9.5489 0.0 -16.6235 0.0 -5.0715 0.0 -10.0139 0.0 -7.8269 0.0 -7.116 0.0 -16.9288 0.0 -6.7436 0.0 -8.9617 0.0 -7.3148 0.0 -7.7043 0.0 -17.5882 0.0 -5.2662 0.0 -9.3807 0.0 -6.7133 0.0 -8.8452 0.0 -15.9704 0.0
2.9866 -6.9979 0.0 -8.2644 0.0 -6.2618 0.0 -9.3236 0.0 -16.2516 0.0 -4.8879 0.0 -9.8232 0.0 -7.7214 0.0 -7.1259 0.0 -15.9713 0.0 -6.703 0.0 -8.858 0.0 -7.2719 0.0 -7.5194 0.0 -17.1932 0.0 -5.0733 0.0 -9.201 0.0 -6.6321 0.0 -8.8602 0.0 -15.0441 0.0
2.9909 -6.9592 0.0 -8.17 0.0 -6.2128 0.0 -9.1375 0.0 -15.5193 0.0 -4.7422 0.0 -9.6051 0.0 -7.6424 0.0 -7.1286 0.0 -14.9157 0.0 -6.6678 0.0 -8.7466 0.0 -7.2219 0.0 -7.3666 0.0 -16.4308 0.0 -4.9211 0.0 -8.9878 0.0 -6.5655 0.0 -8.8812 0.0 -14.0425 0.0
2.9952 -6.8946 0.0 -8.0652 0.0 -6.1235 0.0 -9.011 0.0 -14.5893 0.0 -4.7102 0.0 -9.3804 0.0 -7.5624 0.0 -7.0863 0.0 -13.9532 0.0 -6.6031 0.0 -8.6384 0.0 -7.1218 0.0 -7.2608 0.0 -15.4519 0.0 -4.8884 0.0 -8.7794 0.0 -6.4991 0.0 -8.8637 0.0 -13.1262 0.0
2.9995 -6.7908 0.0 -7.9516 0.0 -5.986 0.0 -8.9395 0.0 -13.636 0.0 -5.0126 0.0 -9.1896 0.0 -7.4943 0.0 -7.016 0.0 -13.0604 0.0 -6.5029 0.0 -8.5092 0.0 -6.9608 0.0 -7.204 0.0 -14.4457 0.0 -5.206 0.0 -8.6013 0.0 -6.445 0.0 -8.7971 0.0 -12.2811 0.0
3.0038 -6.6266 0.0 -7.8207 0.0 -5.7774 0.0 -8.9108 0.0 -12.7742 0.0 -5.5617 0.0 -9.0508 0.0 -7.4309 0.0 -6.9341 0.0 -12.3006 0.0 -6.3463 0.0 -8.3644 0.0 -6.71 0.0 -7.1735 0.0 -13.5419 0.0 -5.768 0.0 -8.472 0.0 -6.3888 0.0 -8.7016 0.0 -11.5621 0.0
3.0081 -6.3807 0.0 -7.6761 0.0 -5.5372 0.0 -8.9161 0.0 -11.9799 0.0 -6.3448 0.0 -8.974 0.0 -7.3702 0.0 -6.8416 0.0 -11.6734 0.0 -6.116 0.0 -8.2043 0.0 -6.4267 0.0 -7.1766 0.0 -12.7052 0.0 -6.5865 0.0 -8.4011 0.0 -6.3355 0.0 -8.5892 0.0 -10.9685 0.0
3.0124 -6.1145 0.0 -7.557 0.0 -5.2689 0.0 -8.928 0.0 -11.3123 0.0 -7.7168 0.0 -8.9373 0.0 -7.3045 0.0 -6.7625 0.0 -11.1417 0.0 -5.8572 0.0 -8.0722 0.0 -6.1107 0.0 -7.1741 0.0 -12.003 0.0 -8.0139 0.0 -8.3664 0.0 -6.2831 0.0 -8.4876 0.0 -10.4651 0.0
3.0166 -5.8142 0.0 -7.4395 0.0 -5.014 0.0 -8.9082 0.0 -10.7569 0.0 -10.5764 0.0 -8.9445 0.0 -7.251 0.0 -6.6677 0.0 -10.6692 0.0 -5.567 0.0 -7.9478 0.0 -5.8129 0.0 -7.1413 0.0 -11.4189 0.0 -10.9903 0.0 -8.369 0.0 -6.2313 0.0 -8.364 0.0 -10.0173 0.0
3.0209 -5.534 0.0 -7.3439 0.0 -4.8135 0.0 -8.8304 0.0 -10.2805 0.0 -16.0395 0.0 -8.9452 0.0 -7.2097 0.0 -6.5773 0.0 -9.9179 0.0 -5.3028 0.0 -7.8445 0.0 -5.5867 0.0 -7.0611 0.0 -10.9174 0.0 -16.6679 0.0 -8.3713 0.0 -6.2023 0.0 -8.2274 0.0 -9.2943 0.0
3.0252 -5.3286 0.0 -7.2777 0.0 -4.6495 0.0 -8.7182 0.0 -9.8559 0.0 -24.929 0.0 -8.9242 0.0 -7.168 0.0 -6.4675 0.0 -9.288 0.0 -5.1043 0.0 -7.7695 0.0 -5.3979 0.0 -6.9687 0.0 -10.4698 0.0 -25.9433 0.0 -8.3445 0.0 -6.1605 0.0 -8.0703 0.0 -8.6991 0.0
3.0295 -5.1485 0.0 -7.1996 0.0 -4.5125 0.0 -8.6206 0.0 -9.213 0.0 -37.3379 0.0 -8.8515 0.0 -7.1229 0.0 -6.3791 0.0 -8.8467 0.0 -4.9323 0.0 -7.693 0.0 -5.2374 0.0 -6.8834 0.0 -9.8097 0.0 -38.9339 0.0 -8.2585 0.0 -6.1121 0.0 -7.9471 0.0 -8.2825 0.0
3.0338 -4.9968 0.0 -7.1446 0.0 -4.4499 0.0 -8.5097 0.0 -8.6476 0.0 -51.7994 0.0 -8.7387 0.0 -7.0289 0.0 -6.2855 0.0 -8.5902 0.0 -4.7891 0.0 -7.6246 0.0 -5.1653 0.0 -6.8036 0.0 -9.2112 0.0 -53.8645 0.0 -8.1603 0.0 -6.0367 0.0 -7.8241 0.0 -8.0398 0.0
3.0381 -4.9389 0.0 -7.0814 0.0 -4.6183 0.0 -8.4161 0.0 -8.2414 0.0 -65.2867 0.0 -8.634 0.0 -6.8838 0.0 -6.2095 0.0 -8.4822 0.0 -4.7326 0.0 -7.5627 0.0 -5.3596 0.0 -6.737 0.0 -8.7783 0.0 -68.0185 0.0 -8.0572 0.0 -5.911 0.0 -7.7176 0.0 -7.9332 0.0
3.0423 -5.1536 0.0 -7.0278 0.0 -5.0608 0.0 -8.3104 0.0 -8.0041 0.0 -74.8862 0.0 -8.531 0.0 -6.682 0.0 -6.1535 0.0 -8.4541 0.0 -4.9346 0.0 -7.5028 0.0 -5.8721 0.0 -6.6565 0.0 -8.5265 0.0 -77.8857 0.0 -7.9558 0.0 -5.7469 0.0 -7.6479 0.0 -7.907 0.0
3.0466 -5.653 0.0 -6.9706 0.0 -5.6952 0.0 -8.19 0.0 -7.9121 0.0 -78.7291 0.0 -8.4359 0.0 -6.4073 0.0 -6.0891 0.0 -8.4747 0.0 -5.4224 0.0 -7.4391 0.0 -6.6176 0.0 -6.5685 0.0 -8.4292 0.0 -81.9323 0.0 -7.8805 0.0 -5.5144 0.0 -7.5694 0.0 -7.9273 0.0
3.0509 -6.3712 0.0 -6.9072 0.0 -6.6906 0.0 -8.0502 0.0 -7.896 0.0 -76.7034 0.0 -8.3248 0.0 -6.1255 0.0 -6.0434 0.0 -8.4938 0.0 -6.1008 0.0 -7.3788 0.0 -7.7783 0.0 -6.4694 0.0 -8.4111 0.0 -79.9008 0.0 -7.7841 0.0 -5.2784 0.0 -7.5067 0.0 -7.9403 0.0
3.0552 -7.5367 0.0 -6.8667 0.0 -8.7218 0.0 -7.9377 0.0 -7.922 0.0 -69.9693 0.0 -8.213 0.0 -5.8293 0.0 -5.9945 0.0 -8.48 0.0 -7.2202 0.0 -7.3403 0.0 -10.1188 0.0 -6.3857 0.0 -8.4394 0.0 -72.9063 0.0 -7.6768 0.0 -5.0193 0.0 -7.4419 0.0 -7.9321 0.0
3.0595 -9.8608 0.0 -6.8029 0.0 -12.707 0.0 -7.8195 0.0 -7.9322 0.0 -60.5807 0.0 -8.0788 0.0 -5.5754 0.0 -5.9494 0.0 -8.4222 0.0 -9.4723 0.0 -7.2802 0.0 -14.7846 0.0 -6.297 0.0 -8.4487 0.0 -63.1512 0.0 -7.5562 0.0 -4.8 0.0 -7.387 0.0 -7.8765 0.0
3.0638 -14.4809 0.0 -6.7536 0.0 -19.5381 0.0 -7.7204 0.0 -7.9016 0.0 -50.5969 0.0 -7.9606 0.0 -5.3863 0.0 -5.9019 0.0 -8.3155 0.0 -13.8867 0.0 -7.2218 0.0 -22.7338 0.0 -6.2235 0.0 -8.4218 0.0 -52.7485 0.0 -7.4434 0.0 -4.6393 0.0 -7.3179 0.0 -7.7781 0.0
3.0681 -22.3046 0.0 -6.6764 0.0 -29.7959 0.0 -7.6514 0.0 -7.8425 0.0 -41.1054 0.0 -7.8453 0.0 -5.2138 0.0 -5.8499 0.0 -8.1636 0.0 -21.3962 0.0 -7.1376 0.0 -34.6532 0.0 -6.1723 0.0 -8.3566 0.0 -42.8632 0.0 -7.3418 0.0 -4.4884 0.0 -7.2687 0.0 -7.6364 0.0
3.0723 -33.977 0.0 -6.5616 0.0 -42.3956 0.0 -7.5783 0.0 -7.7314 0.0 -32.8793 0.0 -7.7453 0.0 -5.09 0.0 -5.8035 0.0 -7.9886 0.0 -32.6055 0.0 -7.0128 0.0 -49.4504 0.0 -6.1111 0.0 -8.2404 0.0 -34.2791 0.0 -7.2482 0.0 -4.3834 0.0 -7.2171 0.0 -7.4679 0.0
3.0766 -48.2705 0.0 -6.3975 0.0 -55.5757 0.0 -7.5182 0.0 -7.5774 0.0 -25.8669 0.0 -7.6702 0.0 -5.1026 0.0 -5.7558 0.0 -7.8086 0.0 -46.3195 0.0 -6.8396 0.0 -64.5272 0.0 -6.0608 0.0 -8.086 0.0 -27.0147 0.0 -7.175 0.0 -4.3906 0.0 -7.1644 0.0 -7.2999 0.0
3.0809 -62.9519 0.0 -6.169 0.0 -66.13 0.0 -7.4599 0.0 -7.4093 0.0 -17.6694 0.0 -7.6014 0.0 -5.4479 0.0 -5.706 0.0 -7.6549 0.0 -60.376 0.0 -6.5899 0.0 -77.1424 0.0 -6.0177 0.0 -7.9065 0.0 -18.4437 0.0 -7.1112 0.0 -4.6929 0.0 -7.1067 0.0 -7.1574 0.0
3.0852 -74.7373 0.0 -5.9221 0.0 -72.1038 0.0 -7.4038 0.0 -7.2511 0.0 -11.0151 0.0 -7.5351 0.0 -6.0366 0.0 -5.6555 0.0 -7.5481 0.0 -71.445 0.0 -6.3213 0.0 -84.3222 0.0 -5.9665 0.0 -7.7334 0.0 -11.5018 0.0 -7.051 0.0 -5.1925 0.0 -7.03 0.0 -7.056 0.0
3.0895 -81.065 0.0 -5.6447 0.0 -72.8024 0.0 -7.3427 0.0 -7.1195 0.0 -6.5095 0.0 -7.4813 0.0 -6.8686 0.0 -5.5721 0.0 -7.4865 0.0 -77.7058 0.0 -6.0236 0.0 -84.801 0.0 -5.9198 0.0 -7.5897 0.0 -6.8551 0.0 -7.0023 0.0 -5.9064 0.0 -6.9257 0.0 -6.9929 0.0
3.0938 -81.4576 0.0 -5.3918 0.0 -68.427 0.0 -7.2592 0.0 -7.0258 0.0 -3.9057 0.0 -7.4238 0.0 -8.2765 0.0 -5.4514 0.0 -7.4427 0.0 -78.1979 0.0 -5.753 0.0 -80.0556 0.0 -5.8534 0.0 -7.4895 0.0 -4.0946 0.0 -6.9487 0.0 -7.1249 0.0 -6.7713 0.0 -6.9532 0.0
3.0981 -76.3339 0.0 -5.2013 0.0 -60.7011 0.0 -7.1918 0.0 -6.9694 0.0 -2.5843 0.0 -7.3629 0.0 -11.2132 0.0 -5.2823 0.0 -7.4178 0.0 -73.1485 0.0 -5.5522 0.0 -71.0258 0.0 -5.7949 0.0 -7.4352 0.0 -2.6918 0.0 -6.8865 0.0 -9.6458 0.0 -6.5545 0.0 -6.9291 0.0
3.1023 -67.5616 0.0 -5.0357 0.0 -51.6695 0.0 -7.1302 0.0 -6.9393 0.0 -2.0378 0.0 -7.2799 0.0 -16.7222 0.0 -5.0751 0.0 -7.3343 0.0 -64.7365 0.0 -5.3773 0.0 -60.4555 0.0 -5.7421 0.0 -7.4025 0.0 -2.2062 0.0 -6.8149 0.0 -14.3979 0.0 -6.2956 0.0 -6.8458 0.0
3.1066 -57.4289 0.0 -4.8973 0.0 -42.6274 0.0 -7.0703 0.0 -6.9104 0.0 -1.9538 0.0 -7.2031 0.0 -25.7194 0.0 -4.8499 0.0 -7.2179 0.0 -54.9902 0.0 -5.2293 0.0 -49.8992 0.0 -5.6952 0.0 -7.3712 0.0 -2.0419 0.0 -6.7375 0.0 -22.0948 0.0 -6.0183 0.0 -6.7379 0.0
3.1109 -47.291 0.0 -4.8372 0.0 -34.377 0.0 -7.0094 0.0 -6.8092 0.0 -1.9852 0.0 -7.1435 0.0 -38.3564 0.0 -4.6271 0.0 -7.1069 0.0 -45.3275 0.0 -5.1645 0.0 -40.2752 0.0 -5.6505 0.0 -7.2749 0.0 -2.0724 0.0 -6.6816 0.0 -32.9971 0.0 -5.7383 0.0 -6.6384 0.0
3.1152 -38.0847 0.0 -4.9994 0.0 -27.4568 0.0 -6.9121 0.0 -6.7045 0.0 -0.5401 0.0 -7.0776 0.0 -53.3077 0.0 -4.444 0.0 -7.0223 0.0 -36.4793 0.0 -5.3385 0.0 -32.2193 0.0 -5.5741 0.0 -7.1614 0.0 -0.5725 0.0 -6.6214 0.0 -45.8616 0.0 -5.5113 0.0 -6.5551 0.0
3.1195 -30.5172 0.0 -5.4541 0.0 -20.5605 0.0 -6.7782 0.0 -6.6117 0.0 -0.0837 0.0 -7.0244 0.0 -67.8995 0.0 -4.3024 0.0 -6.957 0.0 -29.1733 0.0 -5.8226 0.0 -24.2674 0.0 -5.4687 0.0 -7.0623 0.0 -0.1002 0.0 -6.5696 0.0 -58.3794 0.0 -5.3322 0.0 -6.4928 0.0
3.1238 -22.6764 0.0 -6.108 0.0 -13.4504 0.0 -6.5844 0.0 -6.5366 0.0 -0.551 0.0 -6.9335 0.0 -78.892 0.0 -4.1752 0.0 -6.8941 0.0 -21.6273 0.0 -6.5249 0.0 -15.9452 0.0 -5.3119 0.0 -6.98 0.0 -0.5833 0.0 -6.4888 0.0 -67.7414 0.0 -5.1769 0.0 -6.4365 0.0
3.128 -14.8219 0.0 -7.1048 0.0 -8.2604 0.0 -6.3351 0.0 -6.4777 0.0 -0.5876 0.0 -6.8164 0.0 -84.3041 0.0 -4.0919 0.0 -6.84 0.0 -14.0905 0.0 -7.5701 0.0 -9.811 0.0 -5.1119 0.0 -6.916 0.0 -0.6195 0.0 -6.3805 0.0 -72.2785 0.0 -5.0712 0.0 -6.3859 0.0
3.1323 -9.0949 0.0 -9.0389 0.0 -4.8979 0.0 -6.077 0.0 -6.4188 0.0 -0.4824 0.0 -6.6485 0.0 -83.5731 0.0 -4.1314 0.0 -6.7842 0.0 -8.6332 0.0 -9.6606 0.0 -5.876 0.0 -4.8985 0.0 -6.8535 0.0 -0.5089 0.0 -6.2209 0.0 -71.6677 0.0 -5.1222 0.0 -6.3383 0.0
3.1366 -5.4702 0.0 -12.851 0.0 -3.0299 0.0 -5.797 0.0 -6.3583 0.0 -0.3065 0.0 -6.4018 0.0 -77.4339 0.0 -4.4297 0.0 -6.7176 0.0 -5.0866 0.0 -13.7506 0.0 -3.7031 0.0 -4.6752 0.0 -6.8017 0.0 -0.3262 0.0 -5.9846 0.0 -66.3388 0.0 -5.507 0.0 -6.2717 0.0
3.1409 -3.3926 0.0 -19.4299 0.0 -2.2277 0.0 -5.5621 0.0 -6.312 0.0 -0.1062 0.0 -6.1516 0.0 -67.9937 0.0 -4.9203 0.0 -6.6443 0.0 -3.2309 0.0 -20.7857 0.0 -2.6874 0.0 -4.4841 0.0 -6.7438 0.0 -0.1194 0.0 -5.7545 0.0 -58.1921 0.0 -6.0974 0.0 -6.204 0.0
3.1452 -2.5473 0.0 -29.3978 0.0 -1.9173 0.0 -5.387 0.0 -6.2505 0.0 0.1074 0.0 -5.8574 0.0 -57.4959 0.0 -5.6011 0.0 -6.5597 0.0 -2.3802 0.0 -31.4882 0.0 -2.3151 0.0 -4.3408 0.0 -6.6716 0.0 0.0812 0.0 -5.4798 0.0 -49.1354 0.0 -6.9602 0.0 -6.123 0.0
3.1495 -2.1967 0.0 -42.214 0.0 -1.9449 0.0 -5.2275 0.0 -6.1767 0.0 0.2774 0.0 -5.6076 0.0 -47.2919 0.0 -6.8062 0.0 -6.4959 0.0 -2.0688 0.0 -45.163 0.0 -2.3417 0.0 -4.2137 0.0 -6.593 0.0 0.2761 0.0 -5.2461 0.0 -40.3687 0.0 -8.4584 0.0 -6.071 0.0
3.1538 -2.2259 0.0 -56.1152 0.0 -1.9432 0.0 -5.1023 0.0 -6.1024 0.0 0.4229 0.0 -5.4324 0.0 -38.0202 0.0 -9.1993 0.0 -6.4186 0.0 -2.1016 0.0 -60.1489 0.0 -2.3375 0.0 -4.1135 0.0 -6.5114 0.0 0.4283 0.0 -5.0832 0.0 -32.4653 0.0 -11.4311 0.0 -6.0032 0.0
3.158 -2.2181 0.0 -68.3652 0.0 0.0887 0.0 -5.0872 0.0 -6.042 0.0 0.5614 0.0 -5.2679 0.0 -30.3472 0.0 -13.6153 0.0 -6.355 0.0 -2.094 0.0 -73.1829 0.0 0.0002 0.0 -4.0978 0.0 -6.4456 0.0 0.5704 0.0 -4.9284 0.0 -25.8142 0.0 -16.9518 0.0 -5.9414 0.0
3.1623 0.1029 0.0 -76.5231 0.0 -0.5079 0.0 -5.3727 0.0 -5.9755 0.0 4.6477 0.0 -5.1314 0.0 -21.1951 0.0 -20.7625 0.0 -6.312 0.0 0.1404 0.0 -82.0441 0.0 -0.6772 0.0 -4.3329 0.0 -6.3718 0.0 4.5745 0.0 -4.8046 0.0 -18.0006 0.0 -25.7944 0.0 -5.9035 0.0
3.1666 -0.6702 0.0 -79.3904 0.0 -0.7149 0.0 -5.9374 0.0 -5.9083 0.0 23.9561 0.0 -5.0889 0.0 -13.623 0.0 -30.7685 0.0 -6.2456 0.0 -0.6155 0.0 -85.0844 0.0 -0.9277 0.0 -4.7881 0.0 -6.3057 0.0 24.7726 0.0 -4.7615 0.0 -11.5193 0.0 -38.2821 0.0 -5.8498 0.0
3.1709 -0.8866 0.0 -76.8533 0.0 -0.6836 0.0 -6.6936 0.0 -5.879 0.0 42.3719 0.0 -5.3067 0.0 -8.3077 0.0 -42.6742 0.0 -6.2056 0.0 -0.8058 0.0 -82.3323 0.0 -0.9011 0.0 -5.396 0.0 -6.2693 0.0 43.9497 0.0 -4.9636 0.0 -7.0053 0.0 -52.9657 0.0 -5.8021 0.0
3.1752 -0.8451 0.0 -69.9708 0.0 -0.532 0.0 -7.8804 0.0 -5.8248 0.0 56.8105 0.0 -5.8002 0.0 -5.0251 0.0 -54.2507 0.0 -6.1325 0.0 -0.768 0.0 -74.8893 0.0 -0.7273 0.0 -6.3632 0.0 -6.2103 0.0 59.2452 0.0 -5.4323 0.0 -4.2626 0.0 -67.4424 0.0 -5.7354 0.0
3.1795 -0.6679 0.0 -60.8061 0.0 -0.3614 0.0 -10.3699 0.0 -5.7781 0.0 68.2657 0.0 -6.498 0.0 -3.2847 0.0 -63.3179 0.0 -6.057 0.0 -0.5985 0.0 -65.1468 0.0 -0.5307 0.0 -8.3564 0.0 -6.1606 0.0 71.1056 0.0 -6.0755 0.0 -2.7044 0.0 -78.771 0.0 -5.6645 0.0
3.1838 -0.4742 0.0 -51.1024 0.0 -0.1741 0.0 -15.1002 0.0 -5.7085 0.0 77.2402 0.0 -7.5579 0.0 -2.5379 0.0 -67.8947 0.0 -5.9801 0.0 -0.4135 0.0 -54.787 0.0 -0.3259 0.0 -12.1907 0.0 -6.0871 0.0 80.2264 0.0 -7.0717 0.0 -2.1108 0.0 -84.6045 0.0 -5.5945 0.0
3.188 -0.261 0.0 -41.8894 0.0 0.0265 0.0 -22.9937 0.0 -5.639 0.0 85.9786 0.0 -9.6751 0.0 -2.3021 0.0 -67.5349 0.0 -5.9088 0.0 -0.2081 0.0 -44.8702 0.0 -0.1053 0.0 -18.5332 0.0 -6.0097 0.0 89.2247 0.0 -9.0287 0.0 -1.8843 0.0 -84.219 0.0 -5.5252 0.0
3.1923 -0.0597 0.0 -33.7185 0.0 0.1777 0.0 -34.4805 0.0 -5.5673 0.0 94.0228 0.0 -13.7182 0.0 -2.3574 0.0 -62.8886 0.0 -5.8582 0.0 0.0042 0.0 -36.1546 0.0 0.0859 0.0 -27.8175 0.0 -5.9354 0.0 97.2433 0.0 -12.8033 0.0 -1.9475 0.0 -78.4756 0.0 -5.4771 0.0
3.1966 0.1316 0.0 -26.2555 0.0 0.3184 0.0 -48.545 0.0 -5.5031 0.0 102.0974 0.0 -20.5901 0.0 -2.3399 0.0 -55.5218 0.0 -5.8187 0.0 0.1751 0.0 -28.2374 0.0 0.2336 0.0 -39.1222 0.0 -5.8677 0.0 105.3731 0.0 -19.2458 0.0 -1.9322 0.0 -69.4196 0.0 -5.4412 0.0
3.2009 0.2619 0.0 -17.6164 0.0 0.4991 0.0 -62.9403 0.0 -5.4531 0.0 110.214 0.0 -30.9185 0.0 0.0541 0.0 -47.2529 0.0 -5.7826 0.0 0.2955 0.0 -19.0094 0.0 0.404 0.0 -50.8289 0.0 -5.8206 0.0 113.648 0.0 -28.9284 0.0 0.1511 0.0 -59.1231 0.0 -5.4076 0.0
3.2052 0.4502 0.0 -11.1483 0.0 13.5801 0.0 -75.0009 0.0 -5.4186 0.0 118.8683 0.0 -44.1432 0.0 -0.7589 0.0 -39.154 0.0 -5.744 0.0 0.4988 0.0 -12.0036 0.0 15.5819 0.0 -60.4769 0.0 -5.7807 0.0 122.371 0.0 -41.3798 0.0 -0.5689 0.0 -49.0195 0.0 -5.3747 0.0
